tinh,huyen,xa,diaban,hoso,m5b2c1,m5b2c1a,m5b2c2,m5b2c3
801,15,3.0,18,14,322.0,,15.0,0.0
801,15,3.0,18,14,325.0,,1200.0,0.0
801,15,3.0,18,15,321.0,,30.0,0.0
801,15,3.0,18,15,302.0,,300.0,100.0
801,15,3.0,18,15,317.0,,20.0,0.0
801,15,3.0,18,15,304.0,,20.0,0.0
801,15,3.0,18,15,305.0,,100.0,0.0
801,15,3.0,18,15,309.0,,200.0,0.0
801,15,3.0,18,15,316.0,,40.0,0.0
801,15,3.0,18,15,306.0,,10.0,0.0
801,15,3.0,18,15,312.0,,100.0,0.0
801,15,3.0,18,15,310.0,,50.0,0.0
801,15,3.0,18,15,308.0,,200.0,0.0
801,15,9.0,7,13,309.0,,20.0,0.0
801,15,9.0,7,13,312.0,,50.0,0.0
801,15,9.0,7,13,308.0,,50.0,0.0
801,15,9.0,7,13,302.0,,250.0,0.0
801,15,9.0,7,13,321.0,,60.0,0.0
801,15,9.0,7,13,304.0,,20.0,0.0
801,15,9.0,7,13,310.0,,40.0,0.0
801,15,9.0,7,13,318.0,,80.0,0.0
801,15,9.0,7,13,306.0,,10.0,0.0
801,15,9.0,7,14,319.0,,80.0,0.0
801,15,9.0,7,14,308.0,,30.0,0.0
801,15,9.0,7,14,312.0,,40.0,0.0
801,15,9.0,7,14,307.0,,80.0,0.0
801,15,9.0,7,14,301.0,,250.0,0.0
801,15,9.0,7,14,302.0,,40.0,0.0
801,15,9.0,7,14,306.0,,10.0,0.0
801,15,9.0,7,14,309.0,,10.0,0.0
801,15,9.0,7,14,304.0,,20.0,0.0
801,15,9.0,7,14,310.0,,30.0,0.0
801,15,9.0,7,15,312.0,,0.0,40.0
801,15,9.0,7,15,307.0,,0.0,80.0
801,15,9.0,7,15,302.0,,0.0,40.0
801,15,9.0,7,15,304.0,,0.0,20.0
801,15,9.0,7,15,308.0,,0.0,60.0
801,15,9.0,7,15,310.0,,0.0,60.0
801,15,9.0,7,15,309.0,,0.0,20.0
801,15,9.0,7,15,320.0,,150.0,0.0
801,15,9.0,7,15,325.0,,600.0,0.0
801,15,9.0,7,15,319.0,,200.0,0.0
801,15,9.0,7,15,301.0,,0.0,200.0
801,15,9.0,7,15,321.0,,200.0,0.0
801,15,15.0,4,13,306.0,,20.0,0.0
801,15,15.0,4,13,309.0,,50.0,0.0
801,15,15.0,4,13,307.0,,150.0,0.0
801,15,15.0,4,13,317.0,,100.0,0.0
801,15,15.0,4,13,312.0,,200.0,0.0
801,15,15.0,4,13,308.0,,200.0,0.0
801,15,15.0,4,13,310.0,,50.0,0.0
801,15,15.0,4,13,302.0,,550.0,0.0
801,15,15.0,4,13,301.0,,300.0,0.0
801,15,15.0,4,13,303.0,,50.0,0.0
801,15,15.0,4,13,311.0,,100.0,0.0
801,15,15.0,4,13,304.0,,100.0,0.0
801,15,15.0,4,13,325.0,,1200.0,0.0
801,15,15.0,4,13,320.0,,500.0,0.0
801,15,15.0,4,13,305.0,,150.0,0.0
801,15,15.0,4,14,318.0,,260.0,0.0
801,15,15.0,4,14,311.0,,0.0,100.0
801,15,15.0,4,14,302.0,,300.0,200.0
801,15,15.0,4,14,307.0,,0.0,100.0
801,15,15.0,4,14,325.0,,600.0,0.0
801,15,15.0,4,14,321.0,,100.0,0.0
801,15,15.0,4,14,308.0,,1000.0,0.0
801,15,15.0,4,14,317.0,,100.0,0.0
801,15,15.0,4,14,301.0,,0.0,300.0
801,15,15.0,4,14,312.0,,0.0,300.0
801,15,15.0,4,14,310.0,,50.0,0.0
801,15,15.0,4,15,328.0,,3000.0,0.0
801,15,15.0,4,15,307.0,,400.0,0.0
801,15,15.0,4,15,325.0,,600.0,0.0
801,15,15.0,4,15,306.0,,10.0,0.0
801,15,15.0,4,15,311.0,,70.0,0.0
801,15,15.0,4,15,301.0,,600.0,0.0
801,15,15.0,4,15,305.0,,100.0,0.0
801,15,15.0,4,15,309.0,,100.0,0.0
801,15,15.0,4,15,312.0,,100.0,0.0
801,15,15.0,4,15,308.0,,1000.0,0.0
801,15,15.0,4,15,302.0,,1700.0,0.0
801,15,15.0,4,15,317.0,,200.0,0.0
801,15,15.0,4,15,320.0,,200.0,0.0
801,15,15.0,4,15,304.0,,50.0,0.0
801,15,15.0,4,15,321.0,,4680.0,0.0
801,15,15.0,4,15,310.0,,30.0,0.0
801,15,21.0,11,13,302.0,,140.0,0.0
801,15,21.0,11,13,319.0,,160.0,0.0
801,15,21.0,11,13,321.0,,70.0,0.0
801,15,21.0,11,13,311.0,,60.0,0.0
801,15,21.0,11,13,308.0,,150.0,0.0
801,15,21.0,11,13,325.0,,1600.0,0.0
801,15,21.0,11,13,315.0,,30.0,0.0
801,15,21.0,11,13,318.0,,60.0,0.0
801,15,21.0,11,13,304.0,,120.0,0.0
801,15,21.0,11,13,309.0,,100.0,0.0
801,15,21.0,11,13,310.0,,45.0,0.0
801,15,21.0,11,14,399.0,,400.0,0.0
801,15,21.0,11,14,307.0,,50.0,0.0
801,15,21.0,11,14,325.0,,400.0,0.0
801,15,21.0,11,14,308.0,,20.0,0.0
801,15,21.0,11,14,304.0,,20.0,0.0
801,15,21.0,11,14,301.0,,200.0,0.0
801,15,21.0,11,14,317.0,,30.0,0.0
801,15,21.0,11,15,315.0,,40.0,0.0
801,15,21.0,11,15,321.0,,50.0,0.0
801,15,21.0,11,15,301.0,,500.0,0.0
801,15,21.0,11,15,317.0,,30.0,0.0
801,15,21.0,11,15,307.0,,190.0,0.0
801,15,21.0,11,15,325.0,,700.0,0.0
801,15,21.0,11,15,319.0,,200.0,0.0
801,15,21.0,11,15,328.0,,400.0,0.0
801,15,21.0,11,15,309.0,,100.0,0.0
801,15,21.0,11,15,304.0,,160.0,0.0
801,15,21.0,11,15,308.0,,150.0,0.0
801,15,31.0,5,13,307.0,,80.0,0.0
801,15,31.0,5,13,309.0,,120.0,0.0
801,15,31.0,5,13,312.0,,100.0,0.0
801,15,31.0,5,13,319.0,,200.0,0.0
801,15,31.0,5,13,311.0,,80.0,0.0
801,15,31.0,5,13,318.0,,50.0,0.0
801,15,31.0,5,13,306.0,,20.0,0.0
801,15,31.0,5,13,310.0,,60.0,0.0
801,15,31.0,5,13,308.0,,250.0,0.0
801,15,31.0,5,13,301.0,,300.0,0.0
801,15,31.0,5,13,325.0,,2400.0,0.0
801,15,31.0,5,13,399.0,,2400.0,0.0
801,15,31.0,5,13,305.0,,100.0,0.0
801,15,31.0,5,13,321.0,,200.0,0.0
801,15,31.0,5,13,304.0,,50.0,0.0
801,15,31.0,5,13,302.0,,800.0,0.0
801,15,31.0,5,13,320.0,,350.0,0.0
801,15,31.0,5,14,306.0,,20.0,0.0
801,15,31.0,5,14,320.0,,150.0,0.0
801,15,31.0,5,14,308.0,,180.0,0.0
801,15,31.0,5,14,310.0,,100.0,0.0
801,15,31.0,5,14,319.0,,200.0,0.0
801,15,31.0,5,14,321.0,,420.0,0.0
801,15,31.0,5,14,302.0,,800.0,80.0
801,15,31.0,5,14,301.0,,500.0,0.0
801,15,31.0,5,14,307.0,,200.0,0.0
801,15,31.0,5,14,304.0,,50.0,0.0
801,15,31.0,5,14,309.0,,80.0,0.0
801,15,31.0,5,14,312.0,,100.0,0.0
801,15,31.0,5,15,318.0,,100.0,0.0
801,15,31.0,5,15,321.0,,20.0,0.0
801,15,31.0,5,15,304.0,,50.0,0.0
801,15,31.0,5,15,319.0,,180.0,0.0
801,15,31.0,5,15,308.0,,350.0,0.0
801,15,31.0,5,15,325.0,,720.0,0.0
801,15,31.0,5,15,305.0,,100.0,0.0
801,15,31.0,5,15,307.0,,250.0,0.0
801,15,31.0,5,15,306.0,,10.0,0.0
801,15,31.0,5,15,320.0,,700.0,0.0
801,15,31.0,5,15,301.0,,700.0,0.0
801,15,31.0,5,15,399.0,,720.0,0.0
801,15,31.0,5,15,310.0,,50.0,0.0
801,15,31.0,5,15,309.0,,100.0,0.0
801,15,31.0,5,15,312.0,,100.0,0.0
801,15,31.0,5,15,302.0,,150.0,0.0
801,15,33.0,8,13,320.0,,200.0,0.0
801,15,33.0,8,13,309.0,,200.0,0.0
801,15,33.0,8,13,307.0,,40.0,0.0
801,15,33.0,8,13,302.0,,200.0,0.0
801,15,33.0,8,13,321.0,,130.0,0.0
801,15,33.0,8,13,308.0,,250.0,0.0
801,15,33.0,8,13,301.0,,100.0,0.0
801,15,33.0,8,13,304.0,,20.0,0.0
801,15,33.0,8,13,316.0,,60.0,0.0
801,15,33.0,8,13,322.0,,50.0,0.0
801,15,33.0,8,13,318.0,,200.0,0.0
801,15,33.0,8,14,301.0,,300.0,0.0
801,15,33.0,8,14,319.0,,200.0,0.0
801,15,33.0,8,14,320.0,,400.0,0.0
801,15,33.0,8,14,312.0,,200.0,0.0
801,15,33.0,8,14,321.0,,130.0,0.0
801,15,33.0,8,14,302.0,,500.0,0.0
801,15,33.0,8,14,307.0,,100.0,0.0
801,15,33.0,8,14,309.0,,400.0,0.0
801,15,33.0,8,14,322.0,,30.0,0.0
801,15,33.0,8,14,308.0,,300.0,0.0
801,15,33.0,8,14,304.0,,70.0,0.0
801,15,33.0,8,14,325.0,,1700.0,0.0
801,15,33.0,8,15,328.0,,500.0,0.0
801,15,33.0,8,15,301.0,,200.0,0.0
801,15,33.0,8,15,319.0,,300.0,0.0
801,15,33.0,8,15,313.0,,120.0,0.0
801,15,33.0,8,15,310.0,,50.0,0.0
801,15,33.0,8,15,304.0,,40.0,0.0
801,15,33.0,8,15,322.0,,30.0,0.0
801,15,33.0,8,15,306.0,,20.0,0.0
801,15,33.0,8,15,302.0,,400.0,0.0
801,15,33.0,8,15,320.0,,300.0,0.0
801,15,33.0,8,15,308.0,,400.0,0.0
801,15,33.0,8,15,307.0,,100.0,0.0
801,15,33.0,8,15,325.0,,1100.0,0.0
801,15,33.0,8,15,312.0,,100.0,0.0
801,15,33.0,8,15,303.0,,60.0,0.0
801,15,33.0,8,15,309.0,,20.0,0.0
801,15,33.0,8,15,311.0,,70.0,0.0
801,15,33.0,8,15,321.0,,120.0,0.0
801,15,33.0,8,15,305.0,,100.0,0.0
801,15,37.0,12,13,319.0,,210.0,0.0
801,15,37.0,12,13,304.0,,10.0,0.0
801,15,37.0,12,13,315.0,,50.0,0.0
801,15,37.0,12,13,306.0,,5.0,0.0
801,15,37.0,12,13,305.0,,25.0,0.0
801,15,37.0,12,13,302.0,,100.0,0.0
801,15,37.0,12,13,311.0,,100.0,0.0
801,15,37.0,12,13,301.0,,800.0,0.0
801,15,37.0,12,13,316.0,,24.0,0.0
801,15,37.0,12,13,312.0,,200.0,0.0
801,15,37.0,12,13,333.0,,10.0,0.0
801,15,37.0,12,13,310.0,,20.0,0.0
801,15,37.0,12,13,313.0,,45.0,0.0
801,15,37.0,12,13,308.0,,100.0,0.0
801,15,37.0,12,13,309.0,,50.0,0.0
801,15,37.0,12,13,317.0,,90.0,0.0
801,15,37.0,12,13,307.0,,400.0,0.0
801,15,37.0,12,13,328.0,,200.0,0.0
801,15,37.0,12,14,328.0,,0.0,18.0
801,15,37.0,12,14,304.0,,30.0,0.0
801,15,37.0,12,14,317.0,,200.0,0.0
801,15,37.0,12,14,330.0,,18000.0,0.0
801,15,37.0,12,14,326.0,,70.0,0.0
801,15,37.0,12,14,325.0,,720.0,0.0
801,15,37.0,12,14,321.0,,50.0,0.0
801,15,37.0,12,14,322.0,,2400.0,0.0
801,15,37.0,12,14,308.0,,150.0,100.0
801,15,37.0,12,14,310.0,,20.0,0.0
801,15,37.0,12,14,318.0,,400.0,0.0
801,15,37.0,12,14,399.0,,60.0,0.0
801,15,37.0,12,14,314.0,,0.0,40.0
801,15,37.0,12,14,306.0,,10.0,0.0
801,15,37.0,12,14,305.0,,150.0,0.0
801,15,37.0,12,14,309.0,,20.0,30.0
801,15,37.0,12,14,301.0,,100.0,0.0
801,15,37.0,12,14,320.0,,15.0,0.0
801,15,37.0,12,14,302.0,,1050.0,0.0
801,15,37.0,12,15,321.0,,80.0,0.0
801,15,37.0,12,15,310.0,,100.0,0.0
801,15,37.0,12,15,333.0,,100.0,0.0
801,15,37.0,12,15,309.0,,200.0,0.0
801,15,37.0,12,15,301.0,,300.0,0.0
801,15,37.0,12,15,304.0,,150.0,0.0
801,15,37.0,12,15,312.0,,1000.0,0.0
801,15,37.0,12,15,325.0,,600.0,0.0
801,15,37.0,12,15,302.0,,1000.0,0.0
801,15,37.0,12,15,314.0,,60.0,0.0
801,15,37.0,12,15,319.0,,900.0,0.0
801,15,37.0,12,15,305.0,,150.0,0.0
801,15,37.0,12,15,317.0,,100.0,0.0
801,15,37.0,12,15,315.0,,120.0,0.0
801,15,37.0,12,15,307.0,,150.0,0.0
801,15,37.0,12,15,308.0,,300.0,0.0
801,15,37.0,12,15,320.0,,600.0,0.0
801,15,37.0,12,15,313.0,,60.0,0.0
801,15,37.0,12,15,306.0,,10.0,0.0
801,15,37.0,12,15,311.0,,200.0,0.0
801,15,37.0,12,15,322.0,,100.0,0.0
801,17,1.0,8,13,304.0,,50.0,0.0
801,17,1.0,8,13,310.0,,50.0,0.0
801,17,1.0,8,13,301.0,,300.0,0.0
801,17,1.0,8,13,322.0,,42.0,0.0
801,17,1.0,8,13,306.0,,80.0,0.0
801,17,1.0,8,13,399.0,,3800.0,0.0
801,17,1.0,8,13,320.0,,400.0,0.0
801,17,1.0,8,13,308.0,,300.0,0.0
801,17,1.0,8,13,317.0,,180.0,0.0
801,17,1.0,8,13,302.0,,4000.0,0.0
801,17,1.0,8,13,309.0,,35.0,0.0
801,17,1.0,8,13,325.0,,3800.0,0.0
801,17,1.0,8,13,321.0,,60.0,0.0
801,17,1.0,8,14,310.0,,30.0,0.0
801,17,1.0,8,14,303.0,,80.0,0.0
801,17,1.0,8,14,308.0,,150.0,0.0
801,17,1.0,8,14,320.0,,600.0,0.0
801,17,1.0,8,14,312.0,,60.0,0.0
801,17,1.0,8,14,306.0,,30.0,0.0
801,17,1.0,8,14,302.0,,600.0,0.0
801,17,1.0,8,14,307.0,,260.0,0.0
801,17,1.0,8,14,321.0,,120.0,0.0
801,17,1.0,8,14,333.0,,40.0,0.0
801,17,1.0,8,14,318.0,,36.0,0.0
801,17,1.0,8,14,305.0,,40.0,0.0
801,17,1.0,8,14,304.0,,15.0,0.0
801,17,1.0,8,14,319.0,,240.0,0.0
801,17,1.0,8,14,301.0,,500.0,0.0
801,17,1.0,8,14,311.0,,36.0,0.0
801,17,1.0,8,14,317.0,,40.0,0.0
801,17,1.0,8,14,309.0,,45.0,0.0
801,17,1.0,8,14,330.0,,300.0,0.0
801,17,1.0,8,14,322.0,,60.0,0.0
801,17,1.0,8,15,321.0,,150.0,0.0
801,17,1.0,8,15,309.0,,20.0,0.0
801,17,1.0,8,15,320.0,,50.0,0.0
801,17,1.0,8,15,303.0,,80.0,0.0
801,17,1.0,8,15,325.0,,360.0,0.0
801,17,1.0,8,15,310.0,,40.0,0.0
801,17,1.0,8,15,317.0,,70.0,0.0
801,17,1.0,8,15,308.0,,160.0,0.0
801,17,1.0,8,15,333.0,,120.0,0.0
801,17,1.0,8,15,302.0,,600.0,0.0
801,17,1.0,8,15,315.0,,30.0,0.0
801,17,1.0,8,15,318.0,,30.0,0.0
801,17,1.0,8,15,311.0,,50.0,0.0
801,17,1.0,8,15,304.0,,30.0,0.0
801,17,1.0,8,15,306.0,,30.0,0.0
801,17,1.0,8,15,312.0,,70.0,0.0
801,17,1.0,8,15,328.0,,200.0,0.0
801,17,1.0,8,15,322.0,,60.0,0.0
801,17,7.0,9,13,317.0,,60.0,0.0
801,17,7.0,9,13,308.0,,85.0,0.0
801,17,7.0,9,13,304.0,,15.0,0.0
801,17,7.0,9,13,333.0,,50.0,0.0
801,17,7.0,9,13,306.0,,30.0,0.0
801,17,7.0,9,13,322.0,,40.0,0.0
801,17,7.0,9,13,305.0,,40.0,0.0
801,17,7.0,9,13,321.0,,120.0,0.0
801,17,7.0,9,13,302.0,,300.0,0.0
801,17,7.0,9,13,309.0,,15.0,0.0
801,17,7.0,9,13,320.0,,300.0,0.0
801,17,7.0,9,13,312.0,,70.0,0.0
801,17,7.0,9,13,311.0,,60.0,0.0
801,17,7.0,9,14,306.0,,30.0,0.0
801,17,7.0,9,14,319.0,,140.0,0.0
801,17,7.0,9,14,302.0,,320.0,0.0
801,17,7.0,9,14,303.0,,80.0,0.0
801,17,7.0,9,14,321.0,,120.0,0.0
801,17,7.0,9,14,322.0,,100.0,0.0
801,17,7.0,9,14,312.0,,75.0,0.0
801,17,7.0,9,14,317.0,,70.0,0.0
801,17,7.0,9,14,325.0,,600.0,0.0
801,17,7.0,9,14,304.0,,22.0,0.0
801,17,7.0,9,14,320.0,,350.0,0.0
801,17,7.0,9,14,311.0,,60.0,0.0
801,17,7.0,9,14,315.0,,60.0,0.0
801,17,7.0,9,14,309.0,,25.0,0.0
801,17,7.0,9,14,310.0,,150.0,0.0
801,17,7.0,9,14,308.0,,50.0,0.0
801,17,7.0,9,14,333.0,,80.0,0.0
801,17,7.0,9,15,309.0,,60.0,0.0
801,17,7.0,9,15,313.0,,45.0,0.0
801,17,7.0,9,15,308.0,,500.0,0.0
801,17,7.0,9,15,322.0,,60.0,0.0
801,17,7.0,9,15,305.0,,80.0,0.0
801,17,7.0,9,15,319.0,,140.0,0.0
801,17,7.0,9,15,328.0,,5000.0,0.0
801,17,7.0,9,15,302.0,,3000.0,0.0
801,17,7.0,9,15,324.0,,120.0,0.0
801,17,7.0,9,15,304.0,,100.0,0.0
801,17,7.0,9,15,317.0,,150.0,0.0
801,17,7.0,9,15,321.0,,300.0,0.0
801,17,7.0,9,15,310.0,,120.0,0.0
801,17,7.0,9,15,325.0,,2000.0,0.0
801,17,7.0,9,15,330.0,,180.0,0.0
801,17,7.0,9,15,333.0,,95.0,0.0
801,17,7.0,9,15,306.0,,85.0,0.0
801,17,7.0,9,15,320.0,,480.0,0.0
801,17,13.0,17,13,321.0,,120.0,0.0
801,17,13.0,17,13,302.0,,500.0,0.0
801,17,13.0,17,13,315.0,,25.0,0.0
801,17,13.0,17,13,320.0,,100.0,0.0
801,17,13.0,17,13,308.0,,120.0,0.0
801,17,13.0,17,13,306.0,,10.0,0.0
801,17,13.0,17,13,319.0,,150.0,0.0
801,17,13.0,17,13,309.0,,40.0,0.0
801,17,13.0,17,13,312.0,,60.0,0.0
801,17,13.0,17,13,322.0,,60.0,0.0
801,17,13.0,17,13,311.0,,45.0,0.0
801,17,13.0,17,13,304.0,,15.0,0.0
801,17,13.0,17,13,317.0,,300.0,0.0
801,17,13.0,17,13,325.0,,800.0,0.0
801,17,13.0,17,13,318.0,,25.0,0.0
801,17,13.0,17,15,333.0,,140.0,0.0
801,17,13.0,17,15,321.0,,60.0,0.0
801,17,13.0,17,15,304.0,,20.0,0.0
801,17,13.0,17,15,325.0,,2600.0,0.0
801,17,13.0,17,15,307.0,,180.0,0.0
801,17,13.0,17,15,306.0,,100.0,0.0
801,17,13.0,17,15,310.0,,25.0,0.0
801,17,13.0,17,15,322.0,,40.0,0.0
801,17,13.0,17,15,302.0,,400.0,0.0
801,17,13.0,17,15,309.0,,40.0,0.0
801,17,13.0,17,15,308.0,,200.0,0.0
801,17,13.0,17,15,303.0,,60.0,0.0
801,17,13.0,17,15,317.0,,62.0,0.0
801,17,13.0,17,15,318.0,,120.0,0.0
801,17,13.0,17,15,319.0,,180.0,0.0
801,17,13.0,17,15,301.0,,300.0,0.0
801,17,13.0,17,15,320.0,,500.0,0.0
801,17,13.0,17,19,301.0,,150.0,0.0
801,17,13.0,17,19,399.0,,600.0,0.0
801,17,13.0,17,19,302.0,,600.0,0.0
801,17,13.0,17,19,320.0,,600.0,0.0
801,17,13.0,17,19,312.0,,30.0,0.0
801,17,13.0,17,19,322.0,,80.0,0.0
801,17,13.0,17,19,309.0,,35.0,0.0
801,17,13.0,17,19,307.0,,60.0,0.0
801,17,13.0,17,19,317.0,,30.0,0.0
801,17,13.0,17,19,304.0,,25.0,0.0
801,17,13.0,17,19,319.0,,120.0,0.0
801,17,13.0,17,19,308.0,,150.0,0.0
801,17,13.0,17,19,305.0,,60.0,0.0
801,17,13.0,17,19,325.0,,600.0,0.0
801,17,13.0,17,19,310.0,,60.0,0.0
801,17,13.0,17,19,321.0,,100.0,0.0
801,17,13.0,17,19,306.0,,40.0,0.0
801,17,13.0,17,19,311.0,,40.0,0.0
801,17,19.0,3,13,320.0,,3000.0,0.0
801,17,19.0,3,13,325.0,,1200.0,0.0
801,17,19.0,3,13,317.0,,60.0,0.0
801,17,19.0,3,13,304.0,,20.0,0.0
801,17,19.0,3,13,312.0,,50.0,0.0
801,17,19.0,3,13,309.0,,30.0,0.0
801,17,19.0,3,13,306.0,,45.0,0.0
801,17,19.0,3,13,305.0,,60.0,0.0
801,17,19.0,3,13,308.0,,90.0,0.0
801,17,19.0,3,13,310.0,,90.0,0.0
801,17,19.0,3,13,319.0,,240.0,0.0
801,17,19.0,3,13,302.0,,320.0,0.0
801,17,19.0,3,13,322.0,,60.0,0.0
801,17,19.0,3,13,311.0,,70.0,0.0
801,17,19.0,3,13,321.0,,120.0,0.0
801,17,19.0,3,14,304.0,,28.0,0.0
801,17,19.0,3,14,333.0,,86.0,0.0
801,17,19.0,3,14,317.0,,85.0,0.0
801,17,19.0,3,14,308.0,,120.0,0.0
801,17,19.0,3,14,305.0,,60.0,0.0
801,17,19.0,3,14,325.0,,360.0,0.0
801,17,19.0,3,14,320.0,,250.0,0.0
801,17,19.0,3,14,322.0,,40.0,0.0
801,17,19.0,3,14,310.0,,26.0,0.0
801,17,19.0,3,14,302.0,,400.0,0.0
801,17,19.0,3,14,306.0,,20.0,0.0
801,17,19.0,3,15,318.0,,40.0,0.0
801,17,19.0,3,15,325.0,,720.0,0.0
801,17,19.0,3,15,304.0,,10.0,0.0
801,17,19.0,3,15,321.0,,80.0,0.0
801,17,19.0,3,15,312.0,,60.0,0.0
801,17,19.0,3,15,320.0,,150.0,0.0
801,17,19.0,3,15,319.0,,160.0,0.0
801,17,19.0,3,15,333.0,,60.0,0.0
801,17,19.0,3,15,305.0,,35.0,0.0
801,17,19.0,3,15,322.0,,60.0,0.0
801,17,19.0,3,15,311.0,,60.0,0.0
801,17,19.0,3,15,310.0,,120.0,0.0
801,17,19.0,3,15,317.0,,40.0,0.0
801,17,19.0,3,15,306.0,,15.0,0.0
801,17,19.0,3,15,399.0,,720.0,0.0
801,17,19.0,3,15,302.0,,700.0,0.0
801,17,19.0,3,15,309.0,,30.0,0.0
801,17,19.0,3,15,308.0,,70.0,0.0
801,17,27.0,12,13,322.0,,25.0,0.0
801,17,27.0,12,13,310.0,,50.0,0.0
801,17,27.0,12,13,301.0,,120.0,0.0
801,17,27.0,12,13,311.0,,20.0,0.0
801,17,27.0,12,13,317.0,,100.0,0.0
801,17,27.0,12,13,312.0,,40.0,0.0
801,17,27.0,12,13,320.0,,60.0,0.0
801,17,27.0,12,13,333.0,,36.0,0.0
801,17,27.0,12,13,307.0,,60.0,0.0
801,17,27.0,12,13,321.0,,120.0,0.0
801,17,27.0,12,13,318.0,,30.0,0.0
801,17,27.0,12,13,306.0,,10.0,0.0
801,17,27.0,12,13,304.0,,15.0,0.0
801,17,27.0,12,13,308.0,,55.0,0.0
801,17,27.0,12,13,302.0,,300.0,0.0
801,17,27.0,12,14,312.0,,35.0,0.0
801,17,27.0,12,14,320.0,,400.0,0.0
801,17,27.0,12,14,317.0,,60.0,0.0
801,17,27.0,12,14,304.0,,15.0,0.0
801,17,27.0,12,14,319.0,,210.0,0.0
801,17,27.0,12,14,318.0,,25.0,0.0
801,17,27.0,12,14,325.0,,45.0,0.0
801,17,27.0,12,14,302.0,,450.0,0.0
801,17,27.0,12,14,308.0,,160.0,0.0
801,17,27.0,12,14,321.0,,90.0,0.0
801,17,27.0,12,14,322.0,,30.0,0.0
801,17,27.0,12,14,310.0,,50.0,0.0
801,17,27.0,12,14,306.0,,5.0,0.0
801,17,27.0,12,15,317.0,,60.0,0.0
801,17,27.0,12,15,308.0,,250.0,0.0
801,17,27.0,12,15,318.0,,100.0,0.0
801,17,27.0,12,15,321.0,,45.0,0.0
801,17,27.0,12,15,333.0,,30.0,0.0
801,17,27.0,12,15,304.0,,30.0,0.0
801,17,27.0,12,15,320.0,,300.0,0.0
801,17,27.0,12,15,309.0,,20.0,0.0
801,17,27.0,12,15,325.0,,1500.0,0.0
801,17,27.0,12,15,302.0,,500.0,0.0
801,17,27.0,12,15,322.0,,30.0,0.0
801,17,27.0,12,15,301.0,,1000.0,0.0
801,17,27.0,12,15,307.0,,400.0,0.0
801,19,5.0,9,13,302.0,,400.0,0.0
801,19,5.0,9,13,309.0,,40.0,0.0
801,19,5.0,9,13,324.0,,50.0,0.0
801,19,5.0,9,13,310.0,,15.0,0.0
801,19,5.0,9,13,321.0,,250.0,0.0
801,19,5.0,9,13,312.0,,40.0,0.0
801,19,5.0,9,13,322.0,,60.0,0.0
801,19,5.0,9,13,318.0,,40.0,0.0
801,19,5.0,9,13,319.0,,150.0,0.0
801,19,5.0,9,13,304.0,,30.0,0.0
801,19,5.0,9,13,308.0,,100.0,0.0
801,19,5.0,9,13,328.0,,450.0,0.0
801,19,5.0,9,14,322.0,,60.0,0.0
801,19,5.0,9,14,303.0,,0.0,200.0
801,19,5.0,9,14,302.0,,0.0,350.0
801,19,5.0,9,14,310.0,,30.0,0.0
801,19,5.0,9,14,325.0,,1200.0,0.0
801,19,5.0,9,14,304.0,,0.0,50.0
801,19,5.0,9,14,308.0,,0.0,30.0
801,19,5.0,9,14,328.0,,0.0,600.0
801,19,5.0,9,14,315.0,,30.0,0.0
801,19,5.0,9,14,305.0,,0.0,150.0
801,19,5.0,9,15,328.0,,1500.0,0.0
801,19,5.0,9,15,301.0,,150.0,0.0
801,19,5.0,9,15,302.0,,3000.0,0.0
801,19,5.0,9,15,309.0,,150.0,0.0
801,19,5.0,9,15,307.0,,70.0,0.0
801,19,5.0,9,15,308.0,,1200.0,0.0
801,19,5.0,9,15,319.0,,1000.0,0.0
801,19,5.0,9,15,325.0,,6000.0,0.0
801,19,13.0,12,13,321.0,,80.0,0.0
801,19,13.0,12,13,310.0,,30.0,0.0
801,19,13.0,12,13,308.0,,40.0,0.0
801,19,13.0,12,13,309.0,,20.0,0.0
801,19,13.0,12,13,304.0,,10.0,0.0
801,19,13.0,12,13,302.0,,120.0,0.0
801,19,13.0,12,13,328.0,,600.0,0.0
801,19,13.0,12,15,322.0,,30.0,0.0
801,19,13.0,12,15,301.0,,300.0,0.0
801,19,13.0,12,15,321.0,,100.0,0.0
801,19,13.0,12,15,303.0,,60.0,0.0
801,19,13.0,12,15,305.0,,150.0,0.0
801,19,13.0,12,15,310.0,,30.0,0.0
801,19,13.0,12,15,328.0,,400.0,0.0
801,19,13.0,12,15,325.0,,50.0,0.0
801,19,13.0,12,15,330.0,,200.0,0.0
801,19,13.0,12,15,309.0,,100.0,0.0
801,19,13.0,12,15,307.0,,100.0,0.0
801,19,13.0,12,15,302.0,,200.0,0.0
801,19,13.0,12,15,311.0,,50.0,0.0
801,19,13.0,12,15,304.0,,30.0,0.0
801,19,13.0,12,15,318.0,,150.0,0.0
801,19,13.0,12,15,308.0,,200.0,0.0
801,19,13.0,12,15,316.0,,40.0,0.0
801,19,13.0,12,15,319.0,,300.0,0.0
801,19,13.0,12,15,312.0,,150.0,0.0
801,19,13.0,12,19,302.0,,600.0,0.0
801,19,13.0,12,19,318.0,,40.0,0.0
801,19,13.0,12,19,304.0,,30.0,0.0
801,19,13.0,12,19,322.0,,60.0,0.0
801,19,13.0,12,19,319.0,,100.0,0.0
801,19,13.0,12,19,301.0,,450.0,0.0
