tinh,huyen,xa,diaban,hoso,m7c1,m7c2,m7c3,m7c4,m7c5,m7c6,m7c7,m7c8,m7c9,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m7c17,m7c18,m7c19,m7c20a,m7c20b,m7c21,m7c22,m7c23,m7c23a,m7c24,m7c241,m7c242,m7c25,m7c251,m7c252,m7c253,m7c254,m7c26,m7c27,m7c27a,m7c28,m7c29,m7c30,m7c31,m7c32,m7c33,m7c34,m7c35,m7c36,m7c37,m7c38,m7c39,m7c391,m7c40,m7c41,m7c42,m7c43,m7c44
104,7,47.0,8,14,1,80.0,4.0,1980.0,,1.0,2.0,,,,,100000.0,1.0,2.0,,,,80000.0,1.0,2.0,1998.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,600.0,1,1,36.0,,636,2,,,
104,7,47.0,8,15,1,40.0,4.0,1990.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,300.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,360.0,1,1,36.0,,696,2,,,
104,7,53.0,4,13,1,66.0,3.0,1995.0,,1.0,2.0,,,,,400000.0,1.0,2.0,,,,20000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,720.0,5,2,,,720,2,,,
104,7,53.0,4,19,1,40.0,4.0,1988.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,600.0,5,2,,,600,2,,,
104,7,53.0,4,20,1,50.0,4.0,1983.0,,1.0,2.0,,,,,30000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,600.0,5,2,,,600,2,,,
104,9,9.0,11,13,1,50.0,4.0,1994.0,,1.0,2.0,,,,,180000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,450.0,2,2,,,450,1,2.0,,
104,9,9.0,11,19,1,28.0,4.0,1984.0,,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,400.0,5,2,,,400,2,,,
104,9,9.0,11,20,1,40.0,4.0,1987.0,,1.0,2.0,,,,,110000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,450.0,2,2,,,450,2,,,
104,9,13.0,15,13,1,72.0,4.0,2007.0,4.0,1.0,2.0,,,,,270000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,420.0,1,2,,,420,2,,,
104,9,13.0,15,14,1,70.0,2.0,2003.0,4.0,1.0,2.0,,,,,600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,2,,1,1,1,1680.0,1,2,,,1680,2,,,
104,9,13.0,15,15,1,160.0,3.0,1997.0,,1.0,2.0,,,,,500000.0,1.0,2.0,,,,150000.0,1.0,4.0,1997.0,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,2,,1,1,1,850.0,1,2,,,850,2,,,
104,9,15.0,15,19,1,48.0,4.0,1992.0,,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,2000.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,600.0,5,2,,,2600,2,,,
104,9,15.0,15,20,1,48.0,4.0,1993.0,,1.0,2.0,,,,,250000.0,1.0,2.0,,,,150000.0,1.0,4.0,2004.0,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,3,4,2.0,2,,1,1,1,798.0,5,2,,,798,2,,,
104,9,15.0,15,24,1,40.0,4.0,1982.0,,1.0,2.0,,,,,40000.0,1.0,2.0,,,,40000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,2,,3,1,1,450.0,2,2,,,450,2,,,
104,9,21.0,10,13,1,60.0,4.0,1994.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,600.0,3,2,,,600,2,,,
104,9,21.0,10,14,1,45.0,4.0,1980.0,,1.0,2.0,,,,,450000.0,2.0,,,,,,1.0,5.0,1980.0,,2.0,,,0.0,,,600.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,540.0,1,1,6.0,,1146,2,,,
104,9,21.0,10,20,1,45.0,4.0,1997.0,,1.0,2.0,,,,,250000.0,2.0,,,,,,1.0,6.0,1997.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,1300.0,1,1,36.0,,1336,2,,,
104,9,27.0,10,13,1,71.0,4.0,1968.0,,1.0,2.0,,,,,70000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,300.0,1,1,2.0,,302,2,,,
104,9,27.0,10,14,1,60.0,4.0,2006.0,5.0,3.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,240.0,5,2,,,240,2,,,
104,9,27.0,10,20,1,44.0,4.0,2004.0,5.0,1.0,2.0,,,,,180000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,2.0,1,5,2.0,2,,3,1,1,480.0,1,1,4.0,,484,2,,,
104,9,33.0,8,14,1,55.0,4.0,1974.0,,1.0,2.0,,,,,75000.0,1.0,2.0,,,,68000.0,1.0,5.0,1992.0,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,2,,1,1,1,950.0,5,2,,,950,2,,,
104,9,33.0,8,15,1,28.0,4.0,1988.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,600.0,5,2,,,600,2,,,
104,9,33.0,8,20,1,50.0,4.0,2008.0,5.0,1.0,2.0,,,,,120000.0,2.0,,,,,,2.0,,,,1.0,90000.0,90000.0,0.0,,,0.0,,,,,5,2.0,2.0,1,5,2.0,2,,3,1,1,660.0,3,2,,,90660,2,,,
104,11,17.0,19,13,1,60.0,4.0,1987.0,,1.0,2.0,,,,,400000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,1440.0,3,2,,,1440,2,,,
104,11,17.0,19,14,1,60.0,4.0,1994.0,,1.0,2.0,,,,,1000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,840.0,2,2,,,840,2,,,
104,11,17.0,19,15,1,60.0,4.0,1948.0,,1.0,2.0,,,,,490000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,540.0,5,2,,,540,2,,,
104,11,23.0,29,13,1,65.0,3.0,2007.0,4.0,1.0,2.0,,,,,1800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,960.0,1,1,60.0,,1020,2,,,
104,11,23.0,29,14,1,60.0,4.0,1992.0,,1.0,2.0,,,,,400000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,5,1,1,960.0,1,1,60.0,,1020,1,2.0,,
104,11,23.0,29,15,1,30.0,4.0,1994.0,,1.0,2.0,,,,,1000000.0,1.0,1.0,17536.0,12.0,12.0,700000.0,1.0,4.0,2003.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,540.0,1,1,60.0,,600,2,,,
104,11,25.0,29,13,1,60.0,3.0,1995.0,,1.0,2.0,,,,,400000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,1200.0,1,1,36.0,,1236,2,,,
104,11,25.0,29,14,1,60.0,4.0,1980.0,,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,5,1,1,700.0,1,1,24.0,,724,2,,,
104,11,25.0,29,15,1,60.0,4.0,2005.0,5.0,1.0,2.0,,,,,1500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,2,,1,1,1,1200.0,1,1,20.0,,1220,2,,,
104,11,31.0,6,13,1,160.0,2.0,1991.0,,1.0,2.0,,,,,400000.0,1.0,2.0,,,,700000.0,1.0,2.0,2000.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,720.0,3,2,,,720,2,,,
104,11,31.0,6,14,1,95.0,3.0,2001.0,4.0,1.0,2.0,,,,,700000.0,1.0,2.0,,,,180000.0,1.0,5.0,2008.0,180000.0,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,2,,5,1,1,960.0,5,2,,,180960,2,,,
104,11,31.0,6,15,1,60.0,4.0,1983.0,,1.0,2.0,,,,,500000.0,1.0,2.0,,,,220000.0,1.0,2.0,2008.0,200000.0,2.0,,,0.0,,,4000.0,,,,,4,1.0,1.0,1,4,2.0,2,,1,1,1,360.0,5,2,,,204360,2,,,
104,11,37.0,19,13,1,60.0,4.0,1989.0,,1.0,2.0,,,,,400000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,5,1,1,600.0,2,2,,,600,2,,,
104,11,37.0,19,15,1,46.0,4.0,1992.0,,1.0,2.0,,,,,320000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,420.0,5,2,,,420,2,,,
104,11,37.0,19,19,1,80.0,3.0,2007.0,4.0,1.0,2.0,,,,,320000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,1.0,2,,1,1,1,780.0,3,2,,,780,2,,,
104,11,41.0,14,14,1,60.0,4.0,1960.0,,1.0,2.0,,,,,780000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,5,1,1,1200.0,3,2,,,1200,2,,,
104,11,41.0,14,15,1,180.0,3.0,1991.0,,1.0,2.0,,,,,500000.0,1.0,2.0,,,,180000.0,1.0,4.0,2004.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,1200.0,2,2,,,1200,2,,,
104,11,41.0,14,19,1,86.0,3.0,2004.0,4.0,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,840.0,2,2,,,840,2,,,
104,11,47.0,9,13,1,60.0,4.0,1989.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,2.0,1.0,1,6,2.0,2,,5,1,1,900.0,2,2,,,900,2,,,
104,11,47.0,9,14,1,30.0,4.0,2005.0,4.0,1.0,2.0,,,,,75000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,1,1,1,600.0,5,2,,,600,2,,,
104,11,47.0,9,15,1,60.0,4.0,1992.0,,1.0,2.0,,,,,210000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,5,1,1,600.0,2,2,,,600,2,,,
105,1,3.0,27,13,1,41.0,2.0,2002.0,4.0,1.0,2.0,,,,,1100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,825.0,1,1,1,2450.0,1,1,96.0,,3371,2,,,
105,1,3.0,27,14,1,170.0,2.0,2006.0,4.0,1.0,2.0,,,,,1775000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,845.0,1,1,1,2050.0,1,1,96.0,,2991,1,1.0,12.0,1210.0
105,1,3.0,27,15,1,46.0,2.0,2001.0,4.0,1.0,2.0,,,,,2100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,725.0,1,1,1,2950.0,1,1,96.0,,3771,2,,,
105,1,7.0,8,13,1,90.0,3.0,1990.0,,1.0,2.0,,,,,1300000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,658.0,1,1,1,3750.0,1,1,72.0,,4480,1,2.0,,
105,1,7.0,8,14,1,80.0,2.0,1990.0,,1.0,2.0,,,,,1600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,2400.0,1,1,60.0,,3060,1,2.0,,
105,1,7.0,8,15,1,30.0,2.0,1963.0,,1.0,2.0,,,,,700000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,1200.0,1,1,60.0,,1980,1,2.0,,
105,1,17.0,4,13,1,137.0,3.0,1992.0,,1.0,2.0,,,,,900000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,260.0,,,,,9,,,1,4,2.0,2,,1,1,1,860.0,1,1,44.0,,1164,2,,,
105,1,17.0,4,14,1,50.0,2.0,1998.0,,1.0,2.0,,,,,2100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,1.0,2,,1,1,1,760.0,1,1,44.0,,804,2,,,
105,1,17.0,4,19,1,180.0,3.0,1987.0,,1.0,2.0,,,,,1250000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,2.0,2,,1,1,1,1350.0,1,1,85.0,,1435,2,,,
105,1,23.0,15,13,1,100.0,2.0,1998.0,,1.0,2.0,,,,,1300000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,1.0,2,,1,1,1,960.0,1,1,60.0,,1020,2,,,
105,1,23.0,15,14,2,150.0,3.0,1997.0,,1.0,2.0,,,,,1500000.0,2.0,,,,,,1.0,10.0,2000.0,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,1.0,2,,1,1,1,2000.0,1,1,48.0,,2048,2,,,
105,1,23.0,15,20,1,60.0,2.0,2002.0,5.0,1.0,2.0,,,,,780000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,1.0,2,,1,1,1,1800.0,1,1,60.0,,1860,2,,,
105,1,29.0,20,13,1,50.0,3.0,1985.0,,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1440.0,1,1,60.0,,1500,2,,,
105,1,29.0,20,14,1,100.0,2.0,2007.0,4.0,1.0,2.0,,,,,2100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,3600.0,1,1,120.0,,3720,1,2.0,,
105,1,29.0,20,15,1,20.0,4.0,1999.0,,3.0,2.0,,,,,160000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1200.0,1,1,60.0,,1260,2,,,
105,3,3.0,10,13,1,60.0,3.0,1986.0,,1.0,2.0,,,,,750000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,250.0,1,1,1,2800.0,1,1,60.0,,3110,2,,,
105,3,3.0,10,14,1,30.0,4.0,1978.0,,1.0,2.0,,,,,250000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,90.0,1,1,1,360.0,1,1,60.0,,510,2,,,
105,3,3.0,10,15,1,60.0,3.0,1970.0,,1.0,2.0,,,,,450000.0,2.0,,,,,,2.0,,,,1.0,140000.0,140000.0,0.0,,,0.0,,,,,1,,,1,1,,1,98.0,1,1,1,780.0,1,1,60.0,,140938,2,,,
105,3,13.0,8,13,1,70.0,3.0,1999.0,,1.0,2.0,,,,,120000.0,2.0,,,,,,2.0,,,,2.0,,,3000.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,1240.0,3,2,,,4240,2,,,
105,3,13.0,8,14,1,55.0,4.0,1986.0,,1.0,2.0,,,,,350000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,9,,2,,1,1,1,650.0,5,2,,,650,2,,,
105,3,13.0,8,15,1,60.0,4.0,1992.0,,1.0,2.0,,,,,200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,1.0,1.0,1,5,1.0,2,,3,1,1,1400.0,3,2,,,1400,2,,,
105,3,21.0,10,13,1,50.0,3.0,1996.0,,1.0,2.0,,,,,350000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,650.0,3,2,,,650,2,,,
105,3,21.0,10,14,1,80.0,3.0,2006.0,4.0,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,540.0,3,2,,,540,2,,,
105,3,21.0,10,15,1,60.0,4.0,1978.0,,1.0,2.0,,,,,70000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,1200.0,3,2,,,1200,2,,,
105,5,1.0,24,13,1,30.0,4.0,1988.0,,1.0,2.0,,,,,90000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,1560.0,4,2,,,1560,2,,,
105,5,1.0,24,14,1,60.0,4.0,1990.0,,1.0,2.0,,,,,180000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,2.0,2,4,1.0,2,,3,1,1,1730.0,5,2,,,1730,2,,,
105,5,1.0,24,15,1,60.0,4.0,2006.0,4.0,1.0,2.0,,,,,300000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,720.0,2,2,,,720,2,,,
105,5,3.0,11,13,3,170.0,4.0,1988.0,,1.0,2.0,,,,,300000.0,1.0,2.0,,,,100000.0,1.0,10.0,1992.0,,2.0,,,0.0,,,0.0,,,,,9,,,1,9,,2,,4,1,1,1050.0,2,2,,,1050,2,,,
105,5,3.0,11,14,1,80.0,3.0,1970.0,,1.0,2.0,,,,,220000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,2,4,1.0,1,0.0,1,1,1,1440.0,5,2,,,1440,2,,,
105,5,3.0,11,15,1,120.0,4.0,2000.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,540.0,5,2,,,540,2,,,
105,5,15.0,5,13,1,40.0,4.0,1992.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,420.0,5,2,,,420,2,,,
105,5,15.0,5,14,1,75.0,4.0,1995.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,720.0,2,2,,,720,2,,,
105,5,15.0,5,15,1,60.0,4.0,2000.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,360.0,3,2,,,360,2,,,
105,5,23.0,4,14,1,40.0,4.0,1992.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,840.0,2,2,,,840,2,,,
105,5,23.0,4,15,1,45.0,4.0,1980.0,,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,120.0,,,,,4,1.0,1.0,2,4,1.0,2,,3,1,1,900.0,5,2,,,1020,2,,,
105,5,23.0,4,19,1,100.0,4.0,2003.0,5.0,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,576.0,1,1,24.0,,600,2,,,
105,5,31.0,7,13,1,100.0,3.0,1990.0,,1.0,2.0,,,,,230000.0,2.0,,,,,,2.0,,,,1.0,500000.0,160000.0,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1750.0,5,2,,,161750,2,,,
105,5,31.0,7,14,1,100.0,4.0,1995.0,,1.0,2.0,,,,,51000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,1.0,1.0,1,5,1.0,2,,3,1,1,1300.0,3,2,,,1300,2,,,
105,5,31.0,7,15,1,70.0,4.0,1995.0,,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,1200.0,2,2,,,1200,2,,,
105,5,35.0,9,13,1,40.0,4.0,1956.0,,1.0,2.0,,,,,20000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,2,4,1.0,2,,3,1,1,480.0,5,2,,,480,2,,,
105,5,35.0,9,14,1,240.0,4.0,1975.0,,1.0,2.0,,,,,45000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,2.0,1,4,2.0,2,,3,1,1,552.0,5,2,,,552,2,,,
105,5,35.0,9,15,1,120.0,3.0,1985.0,,1.0,2.0,,,,,300000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,1,1,1,700.0,2,2,,,700,2,,,
105,5,43.0,11,13,1,40.0,4.0,1999.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,80.0,,,,,4,1.0,1.0,1,4,2.0,2,,3,1,1,1320.0,4,2,,,1400,2,,,
105,5,43.0,11,14,1,90.0,4.0,1987.0,,1.0,2.0,,,,,180000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,840.0,2,2,,,840,2,,,
105,5,43.0,11,15,1,85.0,4.0,2000.0,,1.0,2.0,,,,,25000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,5,2.0,2,,3,1,1,432.0,5,2,,,432,2,,,
105,5,59.0,29,13,1,50.0,4.0,1990.0,,1.0,2.0,,,,,120000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,2,,3,1,1,936.0,5,2,,,936,2,,,
105,5,59.0,29,14,1,100.0,4.0,2005.0,5.0,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,1200.0,2,2,,,1200,2,,,
105,5,59.0,29,19,1,60.0,4.0,1990.0,,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,900.0,5,2,,,900,2,,,
105,7,9.0,6,13,1,60.0,4.0,1986.0,,1.0,2.0,,,,,320000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,2,1,1,480.0,1,1,48.0,,528,2,,,
105,7,9.0,6,14,1,110.0,3.0,2005.0,4.0,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,200.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,480.0,3,2,,,680,2,,,
105,7,9.0,6,15,1,57.0,4.0,1995.0,,1.0,2.0,,,,,240000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,2,1,1,360.0,1,1,42.0,,402,2,,,
105,7,19.0,13,13,1,60.0,4.0,1999.0,,1.0,2.0,,,,,95000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,150.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,500.0,1,1,120.0,,770,2,,,
105,7,19.0,13,14,1,50.0,4.0,1982.0,,1.0,2.0,,,,,250000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,360.0,1,1,24.0,,384,2,,,
105,7,19.0,13,20,1,20.0,4.0,1994.0,,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,480.0,1,1,72.0,,552,2,,,
105,7,31.0,7,13,1,60.0,4.0,1961.0,,1.0,2.0,,,,,170000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,360.0,1,1,60.0,,420,2,,,
105,7,31.0,7,14,1,40.0,4.0,1998.0,,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,25000.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,400.0,1,1,36.0,,25436,2,,,
105,7,31.0,7,19,1,40.0,4.0,1962.0,,1.0,2.0,,,,,170000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,120.0,1,1,24.0,,144,2,,,
105,7,39.0,13,13,1,50.0,4.0,1979.0,,1.0,2.0,,,,,280000.0,2.0,,,,,,2.0,,,,2.0,,,24000.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,840.0,1,1,24.0,,24864,2,,,
105,7,39.0,13,14,1,40.0,4.0,2003.0,5.0,1.0,2.0,,,,,140000.0,2.0,,,,,,1.0,11.0,2000.0,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,600.0,1,1,32.0,,632,2,,,
105,7,39.0,13,20,1,45.0,4.0,1980.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,100.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,300.0,1,1,24.0,,424,2,,,
105,9,13.0,6,13,1,90.0,2.0,2005.0,4.0,1.0,2.0,,,,,900000.0,2.0,,,,,,1.0,-1.0,1990.0,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,700.0,1,1,40.0,,740,2,,,
105,9,13.0,6,14,1,85.0,2.0,1997.0,,1.0,2.0,,,,,750000.0,2.0,,,,,,2.0,,,,2.0,,,50000.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,720.0,3,2,,,50720,2,,,
