tinh,huyen,xa,diaban,hoso,matv,m4ac1a,m4ac1b,m4ac1c,m4ac2,m4ac3,m4ac4,m4ac5,m4ac6,m4ac7,m4ac8,m4ac9,m4ac10a,m4ac10b,m4ac11,m4ac12a,m4ac12b,m4ac12c,m4ac12d,m4ac12e,m4ac12f,m4ac13,m4ac14,m4ac15,m4ac16,m4ac17,m4ac18,m4ac19,m4ac20,m4ac21,m4ac22a,m4ac22b,m4ac22c,m4ac22d,m4ac22e,m4ac22f,m4ac23,m4ac24,m4ac25,m4ac26,m4ac27
105,19,13.0,9,14,2,2,1,1,1,,52.0,47.0,12.0,26.0,8.0,12.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,20.0,6.0,15.0,2.0,,,,,,,0,2.0,,,1,1.0
105,19,13.0,9,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,19,13.0,9,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,13.0,9,15,1,1,1,2,1,,93.0,41.0,12.0,25.0,8.0,5.0,3.0,,12056.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,12.0,20.0,2.0,25.0,2.0,,,,,,,0,1.0,2.0,,1,3.0
105,19,13.0,9,15,2,2,1,2,1,,92.0,1.0,4.0,15.0,7.0,25.0,2.0,,,,,,,,0,1.0,92.0,1.0,12.0,25.0,2.0,20.0,2.0,,,,,,,0,2.0,,,1,1.0
105,19,13.0,9,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,19,13.0,9,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,19,21.0,16,13,1,1,1,2,1,,71.0,41.0,8.0,28.0,8.0,5.0,3.0,,12860.0,0.0,0.0,0.0,0.0,1786.0,1786,1.0,92.0,1.0,4.0,10.0,8.0,10.0,2.0,,,,,,,0,2.0,,,1,3.0
105,19,21.0,16,13,2,1,1,2,1,,74.0,15.0,6.0,21.0,6.0,3.0,3.0,,1608.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,4.0,10.0,5.0,8.0,2.0,,,,,,,0,2.0,,,1,4.0
105,19,21.0,16,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,21.0,16,14,1,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,21.0,16,14,2,1,1,2,1,,93.0,41.0,8.0,20.0,8.0,3.0,3.0,,13365.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,4.0,20.0,8.0,25.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,21.0,16,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
105,19,21.0,16,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,19,21.0,16,15,1,2,1,2,1,,92.0,1.0,10.0,26.0,7.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,19,21.0,16,15,2,1,1,2,1,,74.0,15.0,10.0,24.0,6.0,25.0,3.0,,3342.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,6.0,14.0,8.0,25.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,21.0,16,15,3,1,1,2,1,,93.0,41.0,8.0,20.0,8.0,2.0,3.0,,6682.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,6.0,12.0,8.0,2.0,2.0,,,,,,,0,2.0,,,1,1.0
105,19,21.0,16,15,4,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,19,27.0,9,13,1,2,2,1,1,,52.0,47.0,12.0,25.0,8.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
105,19,27.0,9,13,2,2,2,1,1,,52.0,47.0,12.0,25.0,8.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,19,27.0,9,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,27.0,9,14,1,1,1,2,1,,71.0,41.0,10.0,28.0,8.0,7.0,3.0,,11253.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,2.0,23.0,10.0,15.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,27.0,9,14,2,1,1,2,1,,74.0,14.0,6.0,26.0,8.0,5.0,3.0,,4823.0,178.0,0.0,893.0,0.0,0.0,1071,1.0,92.0,1.0,2.0,17.0,6.0,13.0,2.0,,,,,,,0,2.0,,,1,4.0
105,19,27.0,9,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
105,19,27.0,9,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,19,27.0,9,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,19,27.0,9,15,2,2,1,2,1,,92.0,1.0,3.0,10.0,7.0,40.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
105,19,27.0,9,15,3,2,1,1,1,,52.0,47.0,12.0,20.0,6.0,2.0,2.0,,,,,,,,0,1.0,92.0,1.0,10.0,10.0,8.0,5.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,39.0,13,13,1,2,1,1,1,,83.0,49.0,8.0,24.0,8.0,5.0,2.0,,,,,,,,0,1.0,83.0,1.0,2.0,10.0,10.0,4.0,2.0,,,,,,,0,2.0,,,1,1.0
105,19,39.0,13,13,2,2,1,1,1,,79.0,16.0,10.0,26.0,7.0,7.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,15.0,6.0,7.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,39.0,13,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,39.0,13,15,1,1,1,1,1,,93.0,41.0,8.0,15.0,10.0,5.0,3.0,,7088.0,0.0,0.0,0.0,0.0,0.0,0,1.0,93.0,1.0,1.0,15.0,12.0,2.0,2.0,,,,,,,0,1.0,1.0,1687.0,1,1.0
105,19,39.0,13,15,2,2,1,1,1,,74.0,16.0,10.0,26.0,10.0,10.0,2.0,,,,,,,,0,1.0,92.0,1.0,12.0,30.0,2.0,3.0,2.0,,,,,,,0,1.0,2.0,,1,1.0
105,19,39.0,13,15,3,1,2,2,1,,74.0,16.0,8.0,26.0,9.0,1.0,3.0,,6075.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
105,19,39.0,13,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,39.0,13,19,1,2,2,2,2,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,39.0,13,19,2,2,1,1,1,,79.0,16.0,10.0,20.0,6.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,10.0,6.0,10.0,2.0,,,,,,,0,2.0,,,1,4.0
105,19,47.0,5,13,1,2,1,1,1,,79.0,16.0,10.0,24.0,8.0,25.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,20.0,8.0,25.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,47.0,5,13,2,2,1,1,1,,79.0,16.0,10.0,24.0,8.0,25.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,20.0,8.0,25.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,47.0,5,13,3,1,1,2,1,,93.0,24.0,12.0,26.0,8.0,2.0,3.0,,10126.0,422.0,0.0,0.0,0.0,1857.0,2279,1.0,92.0,1.0,2.0,20.0,8.0,5.0,2.0,,,,,,,0,2.0,,,2,
105,19,47.0,5,13,4,2,1,1,1,,79.0,16.0,10.0,24.0,8.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,20.0,8.0,3.0,2.0,,,,,,,0,2.0,,,2,
105,19,47.0,5,14,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,47.0,5,14,2,2,2,2,2,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,19,47.0,5,14,3,2,1,1,1,,92.0,1.0,4.0,25.0,8.0,15.0,2.0,,,,,,,,0,1.0,79.0,16.0,8.0,26.0,8.0,10.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,47.0,5,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,19,47.0,5,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,19,47.0,5,15,1,2,1,1,1,,79.0,16.0,9.0,25.0,7.0,20.0,2.0,,,,,,,,0,1.0,92.0,1.0,3.0,28.0,8.0,32.0,2.0,,,,,,,0,2.0,,,1,3.0
105,19,47.0,5,15,2,2,1,1,1,,93.0,38.0,10.0,20.0,6.0,3.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,28.0,8.0,30.0,2.0,,,,,,,0,2.0,,,1,2.0
105,19,47.0,5,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,19,47.0,5,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,7.0,3,13,1,2,2,1,1,,52.0,47.0,12.0,25.0,9.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
105,21,7.0,3,13,2,1,2,1,1,,33.0,85.0,9.0,22.0,8.0,14.0,4.0,1.0,23662.0,548.0,0.0,0.0,0.0,0.0,548,1.0,52.0,47.0,12.0,25.0,3.0,10.0,2.0,,,,,,,0,2.0,,,1,3.0
105,21,7.0,3,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,21,7.0,3,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,21,7.0,3,14,1,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,7.0,3,14,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,21,7.0,3,14,3,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,21,7.0,3,14,4,1,1,2,1,,73.0,16.0,10.0,20.0,7.0,8.0,3.0,,5805.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,4.0,8.0,6.0,25.0,2.0,,,,,,,0,2.0,,,1,3.0
105,21,7.0,3,14,5,1,1,2,1,,73.0,16.0,11.0,26.0,8.0,8.0,3.0,,14735.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,4.0,6.0,8.0,2.0,,,,,,,0,2.0,,,2,
105,21,7.0,3,14,6,1,1,2,1,,73.0,16.0,11.0,26.0,8.0,8.0,3.0,,8350.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,4.0,6.0,8.0,2.0,,,,,,,0,2.0,,,1,3.0
105,21,7.0,3,15,1,1,1,2,1,,73.0,16.0,9.0,26.0,8.0,9.0,6.0,,7189.0,134.0,0.0,0.0,0.0,0.0,134,1.0,92.0,1.0,3.0,20.0,7.0,22.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,7.0,3,15,2,1,1,2,1,,73.0,16.0,9.0,26.0,8.0,10.0,6.0,,7189.0,134.0,0.0,0.0,0.0,0.0,134,1.0,92.0,1.0,3.0,20.0,7.0,17.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,7.0,3,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
105,21,7.0,3,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,15.0,11,13,1,2,1,2,1,,92.0,1.0,10.0,22.0,9.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
105,21,15.0,11,13,2,2,1,2,1,,92.0,1.0,10.0,22.0,9.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,21,15.0,11,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,15.0,11,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,15.0,11,14,1,2,1,2,1,,92.0,1.0,9.0,22.0,9.0,30.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
105,21,15.0,11,14,2,2,1,2,1,,92.0,1.0,9.0,22.0,9.0,30.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
105,21,15.0,11,14,3,2,1,1,1,,79.0,16.0,11.0,23.0,10.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,1.0,20.0,7.0,6.0,2.0,,,,,,,0,2.0,,,2,
105,21,15.0,11,14,4,2,1,2,1,,92.0,1.0,9.0,22.0,9.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
105,21,15.0,11,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,15.0,11,15,1,2,1,2,1,,92.0,1.0,7.0,18.0,7.0,26.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,21,15.0,11,15,2,2,1,2,1,,92.0,1.0,7.0,18.0,7.0,40.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
105,21,15.0,11,15,3,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,21,27.0,10,13,1,2,1,2,1,,92.0,1.0,7.0,20.0,6.0,30.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
105,21,27.0,10,13,2,1,1,2,1,,71.0,41.0,9.0,20.0,9.0,10.0,3.0,,10837.0,200.0,0.0,0.0,0.0,0.0,200,1.0,92.0,1.0,2.0,10.0,4.0,12.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,27.0,10,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,21,27.0,10,14,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,27.0,10,14,2,1,2,2,1,,74.0,10.0,12.0,25.0,9.0,1.0,6.0,,8573.0,178.0,0.0,0.0,0.0,0.0,178,2.0,,,,,,,,,,,,,,0,,,,1,1.0
105,21,27.0,10,15,1,2,1,2,1,,61.0,3.0,12.0,25.0,5.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,21,27.0,10,15,2,2,1,2,1,,92.0,1.0,9.0,25.0,5.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
105,21,27.0,10,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,21,37.0,8,13,1,1,1,2,1,,79.0,35.0,12.0,22.0,8.0,20.0,4.0,2.0,8100.0,253.0,0.0,0.0,0.0,127.0,380,1.0,92.0,1.0,4.0,8.0,8.0,30.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,37.0,8,13,2,2,1,2,1,,92.0,1.0,5.0,26.0,6.0,28.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,21,37.0,8,19,1,1,1,2,1,,34.0,84.0,12.0,22.0,8.0,10.0,4.0,1.0,13145.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,10.0,25.0,3.0,15.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,37.0,8,19,2,2,1,1,1,,52.0,47.0,12.0,20.0,8.0,4.0,2.0,,,,,,,,0,1.0,92.0,1.0,10.0,25.0,3.0,7.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,37.0,8,19,3,2,1,1,1,,52.0,47.0,10.0,20.0,8.0,1.0,2.0,,,,,,,,0,1.0,92.0,1.0,10.0,25.0,3.0,3.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,37.0,8,20,1,1,2,2,1,,34.0,84.0,12.0,22.0,8.0,11.0,4.0,1.0,12029.0,418.0,0.0,0.0,0.0,0.0,418,2.0,,,,,,,,,,,,,,0,,,,1,3.0
105,21,37.0,8,20,2,2,1,1,1,,92.0,1.0,12.0,28.0,4.0,15.0,2.0,,,,,,,,0,1.0,91.0,47.0,10.0,25.0,3.0,15.0,2.0,,,,,,,0,2.0,,,1,3.0
105,21,37.0,8,20,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,21,45.0,13,13,1,1,1,2,1,,93.0,41.0,6.0,20.0,9.0,8.0,3.0,,4214.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,20.0,7.0,20.0,2.0,,,,,,,0,2.0,,,1,1.0
105,21,45.0,13,13,2,2,1,2,1,,93.0,3.0,10.0,20.0,8.0,9.0,2.0,,,,,,,,0,1.0,92.0,1.0,3.0,22.0,8.0,20.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,45.0,13,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,45.0,13,14,1,2,2,1,1,,52.0,47.0,12.0,26.0,7.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
105,21,45.0,13,14,2,2,2,1,1,,52.0,47.0,12.0,26.0,7.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
105,21,45.0,13,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,45.0,13,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,45.0,13,19,1,1,1,2,1,,92.0,1.0,5.0,20.0,8.0,35.0,2.0,,,,,,,,0,1.0,93.0,41.0,4.0,20.0,8.0,8.0,3.0,2673.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,3.0
105,21,45.0,13,19,2,1,1,2,1,,92.0,1.0,5.0,20.0,8.0,34.0,2.0,,,,,,,,0,1.0,74.0,13.0,4.0,22.0,8.0,10.0,3.0,1504.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,3.0
105,21,45.0,13,19,3,1,2,2,1,,72.0,27.0,12.0,26.0,8.0,5.0,6.0,,15036.0,167.0,0.0,0.0,0.0,2607.0,2774,2.0,,,,,,,,,,,,,,0,,,,2,
105,21,45.0,13,19,4,1,1,2,1,,74.0,13.0,11.0,25.0,8.0,5.0,3.0,,7017.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,1.0,15.0,6.0,4.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,55.0,7,13,1,2,1,2,1,,92.0,1.0,10.0,28.0,8.0,15.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,21,55.0,7,13,2,2,1,1,1,,91.0,47.0,10.0,26.0,8.0,10.0,2.0,,,,,,,,0,1.0,92.0,1.0,3.0,25.0,6.0,15.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,55.0,7,14,1,1,1,2,1,,74.0,31.0,11.0,28.0,8.0,25.0,3.0,,24099.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,1.0,2.0,1.0,30.0,2.0,,,,,,,0,2.0,,,2,
105,21,55.0,7,14,2,1,1,2,1,,93.0,16.0,9.0,26.0,8.0,15.0,3.0,,10122.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,3.0,2.0,20.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,55.0,7,14,3,1,1,2,1,,93.0,16.0,9.0,26.0,8.0,8.0,3.0,,10122.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,3.0,2.0,8.0,2.0,,,,,,,0,2.0,,,1,2.0
105,21,55.0,7,14,4,1,1,2,1,,74.0,31.0,11.0,28.0,8.0,8.0,3.0,,24099.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,1.0,2.0,1.0,8.0,2.0,,,,,,,0,2.0,,,2,
105,21,55.0,7,14,5,1,1,2,1,,74.0,31.0,11.0,28.0,8.0,6.0,3.0,,21690.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,1.0,2.0,1.0,7.0,2.0,,,,,,,0,2.0,,,2,
105,21,55.0,7,15,1,2,2,1,1,,83.0,49.0,12.0,25.0,8.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,21,55.0,7,15,2,2,2,1,1,,52.0,47.0,12.0,28.0,8.0,15.0,1.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,21,55.0,7,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,21,55.0,7,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,23,1.0,4,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,23,1.0,4,15,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
105,23,1.0,4,15,3,1,2,2,1,,33.0,85.0,10.0,24.0,8.0,12.0,4.0,1.0,21033.0,219.0,0.0,0.0,0.0,0.0,219,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,23,1.0,4,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,1.0,4,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,1.0,4,19,1,2,1,2,1,,92.0,1.0,5.0,15.0,6.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,23,1.0,4,19,2,2,1,2,1,,92.0,1.0,6.0,17.0,7.0,22.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
105,23,1.0,4,20,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,1.0,4,20,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
105,23,1.0,4,20,3,1,1,2,1,,52.0,47.0,2.0,26.0,9.0,0.0,3.0,,2331.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,2.0,20.0,8.0,3.0,2.0,,,,,,,0,2.0,,,1,4.0
105,23,3.0,7,13,1,2,1,2,1,,92.0,1.0,7.0,19.0,5.0,16.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
105,23,3.0,7,13,2,2,1,2,1,,92.0,1.0,8.0,20.0,6.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
105,23,3.0,7,14,1,1,2,2,1,,79.0,43.0,12.0,22.0,8.0,16.0,4.0,1.0,21433.0,2232.0,0.0,0.0,0.0,2232.0,4464,2.0,,,,,,,,,,,,,,0,,,,2,
105,23,3.0,7,14,2,2,1,2,1,,92.0,1.0,6.0,20.0,6.0,12.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
105,23,3.0,7,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,23,3.0,7,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
105,23,3.0,7,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,3.0,7,14,6,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,3.0,7,14,7,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,3.0,7,15,1,1,1,2,1,,74.0,10.0,8.0,20.0,4.0,2.0,3.0,,13365.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,4.0,10.0,8.0,9.0,2.0,,,,,,,0,2.0,,,1,2.0
105,23,3.0,7,15,2,1,1,2,1,,74.0,13.0,9.0,22.0,12.0,6.0,3.0,,6682.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,4.0,10.0,6.0,7.0,2.0,,,,,,,0,2.0,,,1,2.0
105,23,19.0,9,14,1,2,1,1,1,,92.0,1.0,4.0,18.0,6.0,8.0,2.0,,,,,,,,0,1.0,51.0,96.0,6.0,15.0,6.0,4.0,2.0,,,,,,,0,1.0,2.0,,1,1.0
105,23,19.0,9,14,2,2,1,1,1,,52.0,47.0,6.0,26.0,8.0,3.0,2.0,,,,,,,,0,1.0,92.0,1.0,4.0,20.0,6.0,8.0,2.0,,,,,,,0,2.0,,,1,2.0
105,23,19.0,9,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
105,23,19.0,9,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,19.0,9,15,1,1,1,2,1,,93.0,49.0,12.0,25.0,6.0,2.0,3.0,,21719.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,10.0,10.0,20.0,2.0,,,,,,,0,2.0,,,1,1.0
105,23,19.0,9,15,2,1,1,2,1,,93.0,49.0,12.0,25.0,6.0,2.0,3.0,,20883.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,10.0,10.0,20.0,2.0,,,,,,,0,2.0,,,1,2.0
105,23,19.0,9,15,3,2,1,2,1,,92.0,1.0,4.0,12.0,8.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
105,23,19.0,9,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,19.0,9,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
105,23,19.0,9,19,1,1,1,2,1,,71.0,41.0,11.0,25.0,8.0,10.0,3.0,,12041.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,7.0,8.0,20.0,2.0,,,,,,,0,2.0,,,1,1.0
105,23,19.0,9,19,2,2,1,2,1,,92.0,1.0,6.0,20.0,6.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,5.0
