tinh,huyen,xa,diaban,hoso,m6ama,m6ama1,m6ac3,m6ac4a,m6ac4b,m6ac5,m6ac6,m6ac7
103,11,7.0,3,15,6.0,,1.0,7.0,2007.0,400.0,1500.0,100.0
103,11,7.0,3,15,10.0,,1.0,0.0,2002.0,9000.0,3600.0,33.0
103,11,14.0,26,13,,,,,,,,
103,11,14.0,26,15,14.0,,1.0,0.0,2003.0,35000.0,50000.0,100.0
103,11,14.0,26,19,14.0,,1.0,4.0,2008.0,60000.0,60000.0,100.0
103,11,21.0,6,13,8.0,,1.0,0.0,1996.0,1000.0,500.0,100.0
103,11,21.0,6,13,1.0,,1.0,0.0,2000.0,1200.0,2000.0,100.0
103,11,21.0,6,13,10.0,,1.0,0.0,1998.0,2200.0,1500.0,100.0
103,11,21.0,6,13,6.0,,1.0,0.0,2004.0,1500.0,2300.0,100.0
103,11,21.0,6,13,13.0,,1.0,0.0,1998.0,800.0,2000.0,100.0
103,11,21.0,6,14,,,,,,,,
103,11,21.0,6,20,,,,,,,,
103,11,27.0,4,13,1.0,,1.0,0.0,1993.0,500.0,500.0,100.0
103,11,27.0,4,13,2.0,,1.0,0.0,1992.0,15000.0,10000.0,100.0
103,11,27.0,4,15,58.0,,1.0,0.0,2000.0,400.0,300.0,100.0
103,11,27.0,4,15,62.0,,1.0,0.0,2000.0,250.0,150.0,100.0
103,11,27.0,4,15,22.0,,1.0,0.0,1976.0,200.0,200.0,100.0
103,11,27.0,4,15,1.0,,1.0,0.0,1988.0,2000.0,1500.0,100.0
103,11,27.0,4,15,1.0,,1.0,0.0,1976.0,1500.0,1200.0,100.0
103,11,27.0,4,15,35.0,,1.0,0.0,2000.0,800.0,500.0,100.0
103,11,27.0,4,19,14.0,,1.0,0.0,1998.0,3000.0,2000.0,100.0
103,11,27.0,4,19,21.0,,1.0,0.0,1998.0,1000.0,400.0,100.0
103,11,27.0,4,19,1.0,,1.0,0.0,1985.0,500.0,400.0,100.0
103,11,35.0,7,13,8.0,,1.0,0.0,1998.0,2500.0,1000.0,100.0
103,11,35.0,7,13,6.0,,1.0,0.0,2003.0,250.0,1500.0,100.0
103,11,35.0,7,13,22.0,,1.0,0.0,2006.0,500.0,400.0,100.0
103,11,35.0,7,13,28.0,,1.0,0.0,2003.0,2500.0,1500.0,100.0
103,11,35.0,7,13,6.0,,1.0,0.0,1999.0,360.0,1350.0,100.0
103,11,35.0,7,14,1.0,,1.0,0.0,2000.0,1200.0,3000.0,100.0
103,11,35.0,7,14,21.0,,1.0,0.0,2002.0,1500.0,800.0,100.0
103,11,35.0,7,20,8.0,,1.0,0.0,1998.0,2000.0,850.0,100.0
103,11,35.0,7,20,22.0,,1.0,0.0,1998.0,560.0,300.0,100.0
103,11,35.0,7,20,1.0,,1.0,0.0,1994.0,5000.0,10000.0,100.0
103,11,35.0,7,20,2.0,,1.0,0.0,1994.0,15000.0,20000.0,100.0
103,11,43.0,17,13,23.0,,1.0,3.0,2008.0,3000.0,2900.0,100.0
103,11,43.0,17,13,37.0,,1.0,2.0,2008.0,1500.0,1400.0,100.0
103,11,43.0,17,13,8.0,,1.0,0.0,1998.0,1000.0,500.0,100.0
103,11,43.0,17,14,,,,,,,,
103,11,43.0,17,15,2.0,,1.0,0.0,2002.0,30000.0,25000.0,100.0
103,11,51.0,8,13,,,,,,,,
103,11,51.0,8,14,,,,,,,,
103,11,51.0,8,15,23.0,,1.0,0.0,2001.0,90000.0,55000.0,100.0
103,11,51.0,8,15,37.0,,1.0,12.0,2007.0,25000.0,20000.0,100.0
103,11,57.0,17,13,20.0,,1.0,0.0,2006.0,8200.0,4500.0,100.0
103,11,57.0,17,14,,,,,,,,
103,11,57.0,17,15,20.0,,1.0,0.0,2003.0,19000.0,12500.0,100.0
103,11,63.0,7,13,,,,,,,,
103,11,63.0,7,15,,,,,,,,
103,11,63.0,7,19,6.0,,1.0,0.0,2005.0,1200.0,1500.0,100.0
103,11,71.0,14,13,24.0,,1.0,3.0,2008.0,700.0,650.0,100.0
103,11,71.0,14,13,39.0,,1.0,3.0,2008.0,500.0,450.0,100.0
103,11,71.0,14,14,,,,,,,,
103,11,71.0,14,15,1.0,,1.0,0.0,2000.0,500.0,1000.0,100.0
103,11,71.0,14,15,8.0,,1.0,0.0,2005.0,1500.0,1300.0,100.0
103,11,71.0,14,15,6.0,,1.0,0.0,2004.0,500.0,3000.0,100.0
103,13,1.0,11,13,20.0,,1.0,0.0,2000.0,12000.0,7000.0,100.0
103,13,1.0,11,14,,,,,,,,
103,13,1.0,11,15,,,,,,,,
103,13,7.0,12,14,,,,,,,,
103,13,7.0,12,19,,,,,,,,
103,13,7.0,12,20,21.0,,1.0,0.0,1999.0,500.0,150.0,100.0
103,13,7.0,12,20,5.0,,1.0,0.0,1998.0,1200.0,3000.0,17.0
103,13,13.0,9,13,,,,,,,,
103,13,13.0,9,14,,,,,,,,
103,13,13.0,9,15,21.0,,1.0,0.0,1996.0,1000.0,600.0,100.0
103,13,13.0,9,15,25.0,,1.0,0.0,1992.0,18000.0,15000.0,100.0
103,13,21.0,6,13,8.0,,1.0,0.0,1999.0,500.0,300.0,100.0
103,13,21.0,6,14,,,,,,,,
103,13,21.0,6,15,8.0,,1.0,0.0,1987.0,600.0,500.0,100.0
103,13,21.0,6,15,20.0,,1.0,0.0,2002.0,13000.0,5000.0,100.0
103,13,21.0,6,15,15.0,,1.0,0.0,2000.0,2500.0,700.0,100.0
103,13,29.0,19,13,,,,,,,,
103,13,29.0,19,14,,,,,,,,
103,13,29.0,19,15,,,,,,,,
103,15,3.0,21,13,8.0,,1.0,0.0,2000.0,1000.0,500.0,100.0
103,15,3.0,21,13,6.0,,1.0,0.0,2003.0,3000.0,3000.0,100.0
103,15,3.0,21,13,2.0,,1.0,0.0,1990.0,2000.0,2000.0,100.0
103,15,3.0,21,13,1.0,,1.0,0.0,2001.0,5000.0,5000.0,100.0
103,15,3.0,21,14,,,,,,,,
103,15,3.0,21,15,2.0,,1.0,0.0,1969.0,1000.0,1000.0,100.0
103,15,3.0,21,15,1.0,,1.0,0.0,2005.0,2000.0,2000.0,100.0
103,15,3.0,21,15,1.0,,1.0,0.0,1969.0,5000.0,5000.0,100.0
103,15,11.0,2,13,2.0,,1.0,0.0,1990.0,1000.0,1000.0,100.0
103,15,11.0,2,13,6.0,,1.0,0.0,2003.0,3000.0,3000.0,100.0
103,15,11.0,2,13,1.0,,1.0,0.0,1990.0,2000.0,2000.0,100.0
103,15,11.0,2,13,8.0,,1.0,0.0,1998.0,1000.0,500.0,100.0
103,15,11.0,2,14,16.0,,2.0,0.0,2007.0,184000.0,184000.0,100.0
103,15,11.0,2,14,1.0,,1.0,0.0,1984.0,1000.0,1000.0,100.0
103,15,11.0,2,14,2.0,,1.0,0.0,1984.0,1000.0,1000.0,100.0
103,15,11.0,2,14,17.0,,2.0,0.0,2002.0,24000.0,12000.0,75.0
103,15,11.0,2,15,23.0,,1.0,0.0,2003.0,150000.0,120000.0,100.0
103,15,11.0,2,15,14.0,,1.0,0.0,2000.0,100000.0,60000.0,100.0
103,15,19.0,8,13,,,,,,,,
103,15,19.0,8,15,,,,,,,,
103,15,19.0,8,19,,,,,,,,
103,15,25.0,4,14,2.0,,1.0,0.0,1975.0,1000.0,1000.0,100.0
103,15,25.0,4,15,2.0,,1.0,0.0,1995.0,1000.0,1000.0,100.0
103,15,25.0,4,15,8.0,,1.0,0.0,1998.0,2000.0,1000.0,100.0
103,15,25.0,4,19,2.0,,1.0,0.0,1982.0,1000.0,500.0,100.0
103,15,33.0,13,13,,,,,,,,
103,15,33.0,13,15,,,,,,,,
103,15,33.0,13,19,,,,,,,,
103,17,17.0,11,13,8.0,,1.0,0.0,1999.0,1000.0,1600.0,100.0
103,17,17.0,11,13,29.0,,1.0,0.0,1998.0,980.0,300.0,100.0
103,17,17.0,11,13,6.0,,2.0,0.0,2004.0,2100.0,6000.0,100.0
103,17,17.0,11,14,6.0,,1.0,0.0,2004.0,1000.0,2600.0,100.0
103,17,17.0,11,14,6.0,,1.0,0.0,2000.0,1200.0,2500.0,100.0
103,17,17.0,11,14,1.0,,1.0,0.0,1997.0,1600.0,4700.0,100.0
103,17,17.0,11,14,8.0,,1.0,0.0,2000.0,6000.0,2300.0,100.0
103,17,17.0,11,15,6.0,,1.0,0.0,2004.0,1300.0,2600.0,100.0
103,17,17.0,11,15,1.0,,1.0,0.0,1996.0,1400.0,4560.0,100.0
103,17,17.0,11,15,8.0,,1.0,0.0,2006.0,5600.0,4550.0,100.0
103,17,17.0,11,15,29.0,,1.0,0.0,2000.0,890.0,400.0,100.0
103,17,23.0,24,13,2.0,,1.0,0.0,1993.0,4500.0,10000.0,100.0
103,17,23.0,24,13,8.0,,1.0,0.0,1996.0,1200.0,500.0,100.0
103,17,23.0,24,14,39.0,,1.0,2.0,2008.0,2000.0,1000.0,100.0
103,17,23.0,24,14,24.0,,1.0,10.0,2007.0,850.0,500.0,100.0
103,17,23.0,24,15,20.0,,1.0,0.0,2002.0,6400.0,3000.0,100.0
103,17,23.0,24,15,8.0,,1.0,0.0,1992.0,600.0,200.0,100.0
103,17,31.0,13,13,,,,,,,,
103,17,31.0,13,14,8.0,,1.0,0.0,2001.0,3000.0,2300.0,100.0
103,17,31.0,13,14,34.0,,1.0,6.0,2007.0,720.0,400.0,100.0
103,17,31.0,13,14,6.0,,2.0,0.0,2003.0,800.0,4000.0,100.0
103,17,31.0,13,14,6.0,,1.0,0.0,2004.0,1200.0,2000.0,100.0
103,17,31.0,13,14,20.0,,1.0,0.0,2001.0,9000.0,5000.0,100.0
103,17,31.0,13,15,,,,,,,,
103,17,47.0,18,13,,,,,,,,
103,17,47.0,18,15,37.0,,1.0,10.0,2007.0,30000.0,25800.0,100.0
103,17,47.0,18,15,23.0,,1.0,10.0,2007.0,30000.0,27000.0,100.0
103,17,47.0,18,24,,,,,,,,
103,19,9.0,1,13,5.0,,1.0,0.0,2001.0,3000.0,3000.0,100.0
103,19,9.0,1,13,37.0,,1.0,0.0,1986.0,3000.0,2650.0,100.0
103,19,9.0,1,13,6.0,,1.0,0.0,2002.0,700.0,700.0,100.0
103,19,9.0,1,13,19.0,,1.0,0.0,2006.0,7000.0,6500.0,100.0
103,19,9.0,1,13,8.0,,1.0,0.0,2005.0,5000.0,5000.0,100.0
103,19,9.0,1,13,2.0,,1.0,0.0,1985.0,2500.0,5000.0,100.0
103,19,9.0,1,13,1.0,,1.0,0.0,2000.0,800.0,800.0,100.0
103,19,9.0,1,14,5.0,,1.0,0.0,2002.0,2500.0,500.0,25.0
103,19,9.0,1,14,8.0,,1.0,0.0,1998.0,2000.0,4500.0,100.0
103,19,9.0,1,14,2.0,,1.0,0.0,1986.0,3000.0,20000.0,100.0
103,19,9.0,1,14,6.0,,2.0,0.0,2003.0,2200.0,5000.0,100.0
103,19,9.0,1,15,22.0,,1.0,0.0,1998.0,250.0,100.0,100.0
103,19,9.0,1,15,8.0,,1.0,0.0,2005.0,2000.0,1000.0,100.0
103,19,9.0,1,15,5.0,,1.0,0.0,1993.0,1800.0,1200.0,20.0
103,19,9.0,1,15,6.0,,1.0,0.0,2005.0,500.0,800.0,100.0
103,19,17.0,13,13,8.0,,1.0,0.0,1996.0,1200.0,3800.0,100.0
103,19,17.0,13,13,6.0,,1.0,0.0,2004.0,400.0,1200.0,100.0
103,19,17.0,13,13,5.0,,1.0,6.0,2007.0,6000.0,600.0,100.0
103,19,17.0,13,13,29.0,,1.0,0.0,1992.0,3200.0,1200.0,100.0
103,19,17.0,13,14,2.0,,1.0,0.0,1990.0,3000.0,15000.0,100.0
103,19,17.0,13,15,14.0,,1.0,0.0,1999.0,10000.0,15000.0,100.0
103,19,25.0,12,13,26.0,,1.0,0.0,2006.0,1500.0,1350.0,100.0
103,19,25.0,12,14,5.0,,1.0,0.0,2003.0,2400.0,1200.0,17.0
103,19,25.0,12,15,2.0,,1.0,0.0,1986.0,800.0,8000.0,100.0
103,19,25.0,12,15,8.0,,1.0,0.0,1998.0,3000.0,2000.0,100.0
103,19,25.0,12,15,5.0,,1.0,0.0,1998.0,2500.0,6000.0,25.0
103,19,25.0,12,15,22.0,,1.0,2.0,2007.0,900.0,500.0,100.0
103,19,35.0,3,13,6.0,,1.0,3.0,2008.0,360.0,360.0,100.0
103,19,35.0,3,13,6.0,,1.0,0.0,2001.0,230.0,300.0,100.0
103,19,35.0,3,13,8.0,,1.0,0.0,1985.0,2000.0,1700.0,100.0
103,19,35.0,3,13,22.0,,1.0,0.0,2000.0,500.0,450.0,100.0
103,19,35.0,3,14,7.0,,1.0,0.0,2006.0,2000.0,5000.0,100.0
103,19,35.0,3,14,2.0,,1.0,0.0,2006.0,30000.0,40000.0,100.0
103,19,35.0,3,14,35.0,,1.0,5.0,2007.0,1000.0,800.0,100.0
103,19,35.0,3,15,6.0,,1.0,0.0,1998.0,500.0,1500.0,100.0
103,19,35.0,3,15,8.0,,1.0,0.0,1995.0,2500.0,1000.0,100.0
103,19,35.0,3,15,29.0,,1.0,0.0,2006.0,750.0,500.0,100.0
103,19,35.0,3,15,6.0,,1.0,0.0,2002.0,700.0,1500.0,100.0
103,19,35.0,3,15,2.0,,1.0,0.0,1980.0,4000.0,8500.0,100.0
103,19,45.0,17,13,14.0,,1.0,0.0,-1.0,15000.0,20000.0,100.0
103,19,45.0,17,14,22.0,,1.0,0.0,1998.0,600.0,200.0,100.0
103,19,45.0,17,14,51.0,,1.0,0.0,2001.0,1000.0,360.0,100.0
103,19,45.0,17,14,11.0,,1.0,0.0,1999.0,850.0,400.0,100.0
103,19,45.0,17,14,24.0,,1.0,0.0,2006.0,600.0,300.0,100.0
103,19,45.0,17,14,10.0,,1.0,0.0,1999.0,1200.0,500.0,100.0
103,19,45.0,17,14,17.0,,1.0,0.0,2002.0,10700.0,5000.0,17.0
103,19,45.0,17,14,29.0,,1.0,0.0,2000.0,1100.0,350.0,100.0
103,19,45.0,17,15,,,,,,,,
103,21,1.0,10,13,20.0,,1.0,0.0,2004.0,10000.0,7000.0,100.0
103,21,1.0,10,14,14.0,,1.0,2.0,2008.0,6000.0,6000.0,100.0
103,21,1.0,10,14,35.0,,3.0,0.0,2000.0,8000.0,6000.0,100.0
103,21,1.0,10,14,56.0,,1.0,2.0,2008.0,6000.0,6000.0,100.0
103,21,1.0,10,14,33.0,,1.0,0.0,2000.0,1000.0,300.0,100.0
103,21,1.0,10,14,47.0,,1.0,2.0,2007.0,10000.0,10000.0,100.0
103,21,1.0,10,14,30.0,,1.0,2.0,2008.0,6000.0,6000.0,100.0
103,21,1.0,10,14,46.0,,1.0,2.0,2007.0,6000.0,6000.0,100.0
103,21,1.0,10,14,13.0,,1.0,0.0,2000.0,20000.0,20000.0,100.0
103,21,1.0,10,14,16.0,,1.0,2.0,2008.0,300000.0,300000.0,100.0
103,21,1.0,10,14,35.0,,1.0,0.0,2000.0,2000.0,1000.0,100.0
103,21,1.0,10,14,20.0,,1.0,2.0,2007.0,28000.0,27000.0,100.0
103,21,1.0,10,20,61.0,,1.0,0.0,2005.0,3500.0,2000.0,100.0
103,21,1.0,10,20,14.0,,1.0,0.0,2004.0,5000.0,4000.0,100.0
103,21,1.0,10,20,48.0,,1.0,0.0,2003.0,2600.0,2000.0,100.0
103,21,1.0,10,20,2.0,,1.0,0.0,1992.0,5000.0,5000.0,100.0
103,21,1.0,10,20,48.0,,1.0,4.0,2007.0,3500.0,3000.0,100.0
103,21,7.0,12,13,46.0,,1.0,4.0,2008.0,6000.0,6000.0,100.0
103,21,7.0,12,13,31.0,,1.0,4.0,2008.0,5000.0,5000.0,100.0
103,21,7.0,12,13,62.0,,1.0,5.0,2008.0,5000.0,5000.0,100.0
103,21,7.0,12,13,36.0,,1.0,4.0,2008.0,3000.0,3000.0,100.0
103,21,7.0,12,13,47.0,,1.0,3.0,2008.0,5000.0,5000.0,100.0
103,21,7.0,12,13,20.0,,1.0,0.0,2003.0,7000.0,5000.0,100.0
103,21,7.0,12,14,6.0,,3.0,0.0,2003.0,10000.0,8000.0,100.0
103,21,7.0,12,14,22.0,,1.0,9.0,2007.0,1500.0,1500.0,100.0
103,21,7.0,12,14,8.0,,1.0,0.0,2007.0,7000.0,7000.0,100.0
103,21,7.0,12,14,5.0,,1.0,0.0,2004.0,2000.0,2000.0,100.0
103,21,7.0,12,15,2.0,,1.0,0.0,1961.0,1000.0,5000.0,100.0
103,21,17.0,10,13,8.0,,1.0,0.0,2000.0,5000.0,3000.0,100.0
103,21,17.0,10,14,8.0,,1.0,0.0,2004.0,2000.0,1500.0,100.0
103,21,17.0,10,14,6.0,,1.0,0.0,2005.0,1000.0,800.0,100.0
103,21,17.0,10,15,2.0,,1.0,0.0,1982.0,3000.0,5000.0,100.0
103,21,17.0,10,15,20.0,,1.0,0.0,1997.0,36500.0,15000.0,100.0
103,21,17.0,10,15,8.0,,1.0,0.0,2000.0,3000.0,5000.0,100.0
103,21,17.0,10,15,1.0,,1.0,0.0,1982.0,2000.0,5000.0,100.0
103,21,17.0,10,15,20.0,,1.0,8.0,2007.0,27000.0,26000.0,100.0
103,21,17.0,10,15,6.0,,1.0,0.0,2003.0,300.0,1500.0,100.0
103,21,25.0,2,13,,,,,,,,
103,21,25.0,2,14,,,,,,,,
103,21,25.0,2,15,8.0,,1.0,0.0,1998.0,2000.0,2000.0,100.0
103,21,25.0,2,15,2.0,,1.0,0.0,1980.0,1000.0,2000.0,100.0
103,21,25.0,2,15,1.0,,1.0,0.0,1980.0,1000.0,2000.0,100.0
103,21,35.0,17,13,2.0,,1.0,0.0,1978.0,2000.0,10000.0,100.0
103,21,35.0,17,13,1.0,,1.0,0.0,1978.0,2500.0,20000.0,100.0
103,21,35.0,17,14,,,,,,,,
103,21,35.0,17,15,,,,,,,,
103,21,43.0,8,13,22.0,,1.0,1.0,2004.0,500.0,500.0,100.0
103,21,43.0,8,13,29.0,,1.0,1.0,2004.0,1100.0,800.0,100.0
103,21,43.0,8,14,,,,,,,,
103,21,43.0,8,15,34.0,,1.0,0.0,2008.0,1800.0,1800.0,100.0
103,21,43.0,8,15,17.0,,1.0,0.0,2004.0,16000.0,10000.0,100.0
103,21,43.0,8,15,2.0,,1.0,0.0,1954.0,100.0,3000.0,100.0
103,21,43.0,8,15,22.0,,1.0,0.0,2005.0,1200.0,800.0,100.0
103,21,51.0,2,13,6.0,,1.0,0.0,2004.0,500.0,1500.0,100.0
103,21,51.0,2,13,22.0,,1.0,0.0,2003.0,900.0,500.0,100.0
103,21,51.0,2,13,8.0,,1.0,0.0,1998.0,3000.0,1000.0,100.0
103,21,51.0,2,14,,,,,,,,
103,21,51.0,2,15,,,,,,,,
104,1,1.0,9,13,,,,,,,,
104,1,1.0,9,15,,,,,,,,
104,1,1.0,9,19,35.0,,1.0,0.0,2006.0,800.0,600.0,100.0
104,1,1.0,9,19,36.0,,4.0,3.0,2008.0,3800.0,3500.0,100.0
104,1,1.0,9,19,30.0,,1.0,0.0,-1.0,-1.0,-1.0,100.0
104,1,3.0,8,13,,,,,,,,
104,1,3.0,8,14,8.0,,1.0,0.0,2003.0,1200.0,800.0,100.0
104,1,3.0,8,15,35.0,,1.0,0.0,2006.0,1800.0,1200.0,100.0
104,1,3.0,8,15,35.0,,1.0,0.0,2006.0,2200.0,1500.0,100.0
104,1,4.0,8,13,,,,,,,,
104,1,4.0,8,14,5.0,,1.0,0.0,2004.0,4500.0,7000.0,100.0
104,1,4.0,8,14,8.0,,1.0,0.0,2003.0,30000.0,6000.0,100.0
104,1,4.0,8,14,7.0,,1.0,0.0,2006.0,6000.0,10000.0,100.0
104,1,4.0,8,15,35.0,,1.0,0.0,2003.0,300.0,100.0,100.0
104,1,4.0,8,15,35.0,,1.0,0.0,2003.0,1000.0,500.0,100.0
104,1,7.0,3,14,,,,,,,,
104,1,7.0,3,19,,,,,,,,
104,1,7.0,3,20,,,,,,,,
104,1,17.0,11,13,27.0,,1.0,9.0,2007.0,4500.0,4250.0,100.0
104,1,17.0,11,14,,,,,,,,
104,1,17.0,11,15,5.0,,1.0,9.0,2007.0,6000.0,6000.0,100.0
104,1,17.0,11,15,36.0,,1.0,0.0,2002.0,1500.0,800.0,100.0
104,2,1.0,7,13,,,,,,,,
104,2,1.0,7,14,,,,,,,,
104,2,1.0,7,15,53.0,,1.0,1.0,2008.0,900.0,800.0,100.0
104,2,1.0,7,15,51.0,,7.0,4.0,2007.0,1500.0,100.0,100.0
104,2,1.0,7,15,14.0,,1.0,2.0,2007.0,80000.0,78000.0,100.0
104,2,1.0,7,15,46.0,,1.0,0.0,2006.0,4500.0,4000.0,100.0
104,2,7.0,24,13,5.0,,1.0,0.0,2006.0,1400.0,5600.0,100.0
104,2,7.0,24,13,21.0,,1.0,0.0,1998.0,400.0,200.0,100.0
104,2,7.0,24,13,11.0,,1.0,0.0,2002.0,850.0,300.0,100.0
104,2,7.0,24,14,,,,,,,,
104,2,7.0,24,15,,,,,,,,
104,2,9.0,16,13,51.0,,12.0,0.0,2006.0,1920.0,1700.0,100.0
104,2,9.0,16,13,46.0,,41.0,0.0,2006.0,287000.0,259000.0,100.0
104,2,9.0,16,13,16.0,,1.0,0.0,2006.0,350000.0,332000.0,100.0
104,2,9.0,16,13,30.0,,1.0,0.0,2000.0,7000.0,3000.0,100.0
104,2,9.0,16,13,14.0,,1.0,0.0,2006.0,40000.0,38400.0,100.0
104,2,9.0,16,15,,,,,,,,
104,2,9.0,16,19,14.0,,1.0,3.0,2007.0,3000.0,2800.0,100.0
104,2,9.0,16,19,48.0,,1.0,4.0,2008.0,3000.0,3000.0,100.0
104,2,13.0,14,13,5.0,,1.0,0.0,2004.0,3000.0,12000.0,100.0
104,2,13.0,14,13,8.0,,1.0,0.0,2002.0,1500.0,1000.0,100.0
104,2,13.0,14,13,7.0,,1.0,0.0,2006.0,4750.0,5800.0,100.0
104,2,13.0,14,14,,,,,,,,
104,2,13.0,14,15,,,,,,,,
104,3,11.0,3,13,9.0,,1.0,0.0,2004.0,6000.0,5000.0,100.0
104,3,11.0,3,13,8.0,,1.0,2.0,2008.0,15000.0,14500.0,100.0
104,3,11.0,3,13,6.0,,1.0,0.0,2000.0,300.0,1500.0,100.0
104,3,11.0,3,13,10.0,,1.0,0.0,2004.0,9000.0,8000.0,100.0
104,3,11.0,3,14,,,,,,,,
104,3,11.0,3,15,8.0,,1.0,0.0,2005.0,2000.0,1000.0,100.0
104,3,11.0,3,15,2.0,,1.0,0.0,1998.0,5000.0,5000.0,100.0
104,3,11.0,3,15,20.0,,1.0,10.0,2007.0,10000.0,8000.0,100.0
104,3,29.0,9,13,5.0,,1.0,8.0,2007.0,7000.0,8000.0,100.0
104,3,29.0,9,14,11.0,,1.0,0.0,2006.0,600.0,380.0,100.0
104,3,29.0,9,14,8.0,,1.0,0.0,2006.0,3000.0,1500.0,100.0
104,3,29.0,9,15,8.0,,1.0,0.0,2000.0,3000.0,600.0,100.0
104,3,29.0,9,15,5.0,,1.0,0.0,2001.0,5400.0,10000.0,100.0
104,3,33.0,9,13,11.0,,1.0,0.0,1999.0,500.0,300.0,100.0
104,3,33.0,9,13,8.0,,1.0,0.0,2002.0,4000.0,2000.0,100.0
104,3,33.0,9,13,10.0,,1.0,0.0,2001.0,11000.0,10000.0,100.0
104,3,33.0,9,13,6.0,,3.0,0.0,2006.0,4500.0,10000.0,100.0
104,3,33.0,9,13,5.0,,1.0,0.0,2006.0,5500.0,13000.0,100.0
104,3,33.0,9,13,22.0,,1.0,0.0,2003.0,1000.0,400.0,100.0
104,3,33.0,9,13,2.0,,1.0,0.0,1995.0,5000.0,6000.0,100.0
104,3,33.0,9,13,14.0,,1.0,1.0,2007.0,16000.0,15000.0,100.0
104,3,33.0,9,14,8.0,,1.0,0.0,2004.0,7000.0,4000.0,100.0
104,3,33.0,9,14,6.0,,1.0,0.0,2006.0,2000.0,5000.0,100.0
104,3,33.0,9,14,5.0,,1.0,0.0,2006.0,500.0,1500.0,100.0
104,3,33.0,9,15,5.0,,1.0,10.0,2007.0,10000.0,12000.0,100.0
104,3,33.0,9,15,8.0,,1.0,0.0,2001.0,3000.0,1500.0,100.0
104,3,33.0,9,15,11.0,,1.0,4.0,2007.0,700.0,600.0,100.0
104,3,33.0,9,15,22.0,,1.0,0.0,1997.0,700.0,500.0,100.0
104,3,43.0,4,14,8.0,,1.0,0.0,1999.0,850.0,150.0,100.0
104,3,43.0,4,14,5.0,,1.0,0.0,2004.0,1200.0,2200.0,100.0
104,3,43.0,4,15,6.0,,1.0,0.0,2006.0,500.0,100.0,100.0
104,3,43.0,4,15,5.0,,1.0,0.0,2004.0,3000.0,5000.0,100.0
104,3,43.0,4,15,8.0,,1.0,0.0,2006.0,5000.0,3000.0,100.0
104,3,43.0,4,19,8.0,,1.0,0.0,2000.0,5000.0,3000.0,100.0
104,3,53.0,13,13,8.0,,1.0,0.0,2006.0,12000.0,9600.0,100.0
104,3,53.0,13,13,16.0,,1.0,5.0,2007.0,182000.0,172880.0,100.0
104,3,53.0,13,13,2.0,,1.0,0.0,2006.0,2500.0,2300.0,100.0
104,3,53.0,13,14,6.0,,1.0,0.0,2003.0,600.0,2000.0,100.0
104,3,53.0,13,14,2.0,,1.0,0.0,1995.0,3000.0,3000.0,100.0
104,3,53.0,13,14,8.0,,1.0,0.0,2004.0,3000.0,1500.0,100.0
104,3,53.0,13,15,8.0,,1.0,0.0,2005.0,5000.0,3000.0,100.0
104,3,53.0,13,15,5.0,,1.0,0.0,2002.0,3000.0,8000.0,100.0
104,3,53.0,13,15,2.0,,1.0,0.0,2003.0,2000.0,5000.0,100.0
104,3,61.0,5,13,10.0,,1.0,2.0,2007.0,18000.0,17000.0,100.0
104,3,61.0,5,13,9.0,,1.0,2.0,2007.0,12000.0,11000.0,100.0
104,3,61.0,5,13,8.0,,1.0,0.0,2004.0,20000.0,18000.0,100.0
104,3,61.0,5,13,6.0,,2.0,0.0,2006.0,1000.0,4000.0,100.0
104,3,61.0,5,14,8.0,,1.0,0.0,2000.0,15000.0,10000.0,100.0
104,3,61.0,5,14,6.0,,1.0,0.0,2003.0,1000.0,1500.0,100.0
104,3,61.0,5,14,5.0,,1.0,0.0,2004.0,5500.0,7000.0,100.0
104,3,61.0,5,15,8.0,,1.0,0.0,2001.0,950.0,450.0,100.0
104,3,61.0,5,15,22.0,,1.0,0.0,2003.0,850.0,200.0,100.0
104,3,61.0,5,15,5.0,,1.0,0.0,2002.0,1200.0,1900.0,100.0
104,3,69.0,13,13,5.0,,1.0,0.0,2006.0,3500.0,4000.0,100.0
104,3,69.0,13,13,34.0,,1.0,0.0,2003.0,8500.0,350.0,100.0
104,3,69.0,13,13,8.0,,1.0,0.0,1998.0,3000.0,250.0,100.0
104,3,69.0,13,13,11.0,,1.0,0.0,2001.0,15000.0,5000.0,100.0
104,3,69.0,13,13,6.0,,1.0,0.0,2005.0,500.0,2000.0,100.0
104,3,69.0,13,13,22.0,,1.0,0.0,2001.0,1000.0,500.0,100.0
104,3,69.0,13,19,8.0,,1.0,0.0,1989.0,3000.0,1000.0,100.0
104,3,69.0,13,19,22.0,,1.0,0.0,2005.0,1500.0,1000.0,100.0
104,3,69.0,13,19,5.0,,1.0,0.0,2005.0,7000.0,15000.0,100.0
104,3,69.0,13,19,6.0,,1.0,0.0,2000.0,1000.0,7000.0,100.0
104,3,69.0,13,20,6.0,,2.0,0.0,2003.0,1000.0,10000.0,100.0
104,3,69.0,13,20,8.0,,1.0,2.0,2008.0,3000.0,3000.0,100.0
104,3,69.0,13,20,5.0,,1.0,7.0,2008.0,7000.0,7500.0,100.0
104,3,69.0,13,20,22.0,,1.0,0.0,1998.0,1500.0,1000.0,100.0
